reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,year,controlling_corporation,is_summary
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,5027.0,1396.0,929.0,0.0,929,0.67,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,6940.0,1928.0,1259.0,0.0,1259,0.65,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,4262.0,1184.0,881.0,0.0,881,0.74,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,10209.0,2836.0,1729.0,0.0,1729,0.61,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,9014.0,2504.0,2038.0,0.0,2038,0.81,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,8565.0,2379.0,1658.0,0.0,1658,0.7,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,3673.0,1020.0,756.0,0.0,756,0.74,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6271.0,1742.0,1164.0,0.0,1164,0.67,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,5048.0,1402.0,1029.0,0.0,1029,0.73,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3028.0,841.0,627.0,0.0,627,0.75,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,25221.0,7006.0,4474.0,0.0,4474,0.64,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,1008.0,280.0,203.0,444.0,647,0.72,On,NEM,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,1189.0,330.0,233.0,0.0,233,0.71,On,NEM,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,22007.0,6113.0,4282.0,0.0,4282,0.7,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,2383.0,662.0,527.0,0.0,527,0.8,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,3680.0,1022.0,750.0,0.0,750,0.73,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,17735.0,4927.0,3427.0,0.0,3427,0.7,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,7614.0,2115.0,1450.0,0.0,1450,0.69,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,9184.0,2551.0,1843.0,0.0,1843,0.72,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,3897.0,1083.0,807.0,0.0,807,0.75,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,5612.0,1559.0,1066.0,0.0,1066,0.68,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7875.0,2187.0,1454.0,0.0,1454,0.66,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,27964.0,7768.0,5442.0,0.0,5442,0.7,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,11442.0,3179.0,2246.0,0.0,2246,0.71,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,5438.0,1511.0,1088.0,0.0,1088,0.72,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,1490.0,414.0,315.0,0.0,315,0.76,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,87610.0,24336.0,16454.0,0.0,16454,0.68,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,4700.0,1305.0,946.0,0.0,946,0.72,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,15077.0,4188.0,3088.0,0.0,3088,0.74,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,4064.0,1129.0,787.0,0.0,787,0.7,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,5771.0,1603.0,1066.0,0.0,1066,0.67,Off,Off-grid,Diesel,2019,,False
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,5088.0,1413.0,941.0,0.0,941,0.67,Off,Off-grid,Diesel,2019,,False
EnergyAustralia Holdings Limited,Hallett Power Station,F,SA,71647.0,19902.0,19790.0,1897.0,21687,0.99,On,NEM,Gas,2019,,False
EnergyAustralia Holdings Limited,Jeeralang Power Station,F,VIC,533473.0,148187.0,110929.0,6636.0,117565,0.75,On,NEM,Gas,2019,,False
EnergyAustralia Holdings Limited,Mt Piper Power Station,F,NSW,24820121.0,6894478.0,5916404.0,28551.0,5944955,0.86,On,NEM,Black Coal,2019,,False
EnergyAustralia Holdings Limited,Newport Power Station,F,VIC,2598296.0,721749.0,381551.0,25209.0,406760,0.53,On,NEM,Gas,2019,,False
EnergyAustralia Holdings Limited,Tallawarra Power Station,F,NSW,3441659.0,956017.0,355272.0,7310.0,362582,0.37,On,NEM,Gas,2019,,False
EnergyAustralia Holdings Limited,Yallourn Power Station,F,VIC,36478944.0,10133040.0,13302360.0,164842.0,13467202,1.31,On,NEM,Brown Coal,2019,,False
ERM Power Limited,Newgen Neerabup Power Station,F,WA,672822.0,186895.0,112916.0,2920.0,115836,0.6,On,SWIS,Gas,2019,,False
ERM Power Limited,Oakey Power Station,F,QLD,61655.0,17126.0,11734.0,2104.0,13838,0.69,On,NEM,Gas,2019,,False
Esperance Power Station Pty Ltd,Esperance Power Station,F,WA,233659.0,64905.0,51930.0,0.0,51930,0.8,Off,Off-grid,Gas,2019,,False
Essential Energy,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,140.0,39.0,0.0,261.0,261,0.0,On,NEM,Diesel,2019,,False
Fengate Exmouth Energy SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,90341.0,25095.0,17269.0,0.0,17269,0.69,Off,Off-grid,Gas,2019,,False
Fortescue Metals Group Ltd,Solomon Power Station,F,WA,1043858.0,289961.0,182117.0,0.0,182117,0.63,Off,Off-grid,Gas,2019,,False
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,647812.0,179948.0,308.0,189.0,497,0.0,On,NEM,Wind,2019,,False
Goldfields Power Pty Ltd,Parkeston Power Station,F,WA,603059.0,167516.0,99889.0,0.0,99889,0.6,On,SWIS,Gas,2019,,False
Hydro Power Pty Limited,Wyangala A,F,NSW,152255.0,42293.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1376709.0,382419.0,0.0,23.0,23,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,344641.0,95734.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,826521.0,229589.0,0.0,30.0,30,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1464015.0,406671.0,0.0,445.0,445,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,318955.0,88599.0,0.0,21.0,21,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,532038.0,147788.0,0.0,44.0,44,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,889688.0,247136.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,17129.0,4758.0,1955.0,17.0,1972,0.41,Off,Off-grid,Wind,2019,,False
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,5410792.0,1502998.0,0.0,129.0,129,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,2065881.0,573856.0,0.0,350.0,350,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,47005.0,13057.0,4223.0,0.0,4223,0.32,Off,Off-grid,Wind,2019,,False
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,296452.0,82348.0,0.0,16.0,16,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,29333.0,8148.0,0.0,5.0,5,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,155915.0,43310.0,0.0,2.0,2,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,1018208.0,282835.0,0.0,44.0,44,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1615251.0,448681.0,0.0,68.0,68,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1365635.0,379343.0,0.0,35.0,35,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,616109.0,171141.0,0.0,21.0,21,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,453429.0,125953.0,0.0,19.0,19,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,16533.0,4593.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,4749158.0,1319211.0,0.0,1243.0,1243,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,3548975.0,985826.0,0.0,1427.0,1427,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,159641.0,44345.0,0.0,0.0,0,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,1740438.0,483455.0,217235.0,1714.0,218949,0.45,On,NEM,Gas,2019,,False
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2310057.0,641683.0,0.0,116.0,116,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,5745.0,1596.0,0.0,7.0,7,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1458511.0,405142.0,0.0,39.0,39,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,867017.0,240838.0,0.0,50.0,50,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,2076371.0,576770.0,0.0,142.0,142,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,921802.0,256056.0,0.0,54.0,54,0.0,On,NEM,Hydro,2019,,False
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,462497.0,128471.0,0.0,44.0,44,0.0,On,NEM,Hydro,2019,,False
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Baking Board Solar Farm,F,QLD,62166.0,17268.0,9.0,46.0,55,0.0,On,NEM,Solar,2019,,False
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Karratha Solar Power No 1 Pty Ltd,F,WA,7067.0,1963.0,0.0,9.0,9,0.0,On,NWIS,Solar,2019,,False
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Mount Majura Solar Farm,F,ACT,14863.0,4129.0,0.0,1.0,1,0.0,On,NEM,Solar,2019,,False
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Swan Hill Solar Farm,F,VIC,127432.0,35398.0,2.0,106.0,108,0.0,On,NEM,Solar,2019,,False
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Williamsdale Solar Farm,F,ACT,73956.0,20543.0,2.0,58.0,60,0.0,On,NEM,Solar,2019,,False
Infigen Energy Limited,Alinta Wind Farm,F,WA,1259669.0,349908.0,77.0,565.0,642,0.0,On,SWIS,Wind,2019,,False
Infigen Energy Limited,Bodangora Wind Farm,F,NSW,362610.0,100725.0,53.0,90.0,143,0.0,On,NEM,Wind,2019,,False
Infigen Energy Limited,Capital Wind Farm,F,NSW,1328023.0,368895.0,144.0,765.0,909,0.0,On,NEM,Wind,2019,,False
Infigen Energy Limited,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2441318.0,678144.0,103.0,821.0,924,0.0,On,NEM,Wind,2019,,False
Infigen Energy Limited,Smithfield Gas Turbine,F,NSW,9537.0,2649.0,1836.0,127.0,1963,0.69,On,NEM,Gas,2019,,False
Infigen Energy Limited,Woodlawn Wind Farm,F,NSW,546193.0,151720.0,46.0,178.0,224,0.0,On,NEM,Wind,2019,,False
International Power (Australia) Holdings Pty Limited,Canunda Wind Farm,F,SA,474347.0,131763.0,13.0,101.0,114,0.0,On,NEM,Wind,2019,,False
International Power (Australia) Holdings Pty Limited,Dry Creek Power Station,F,SA,29759.0,8267.0,8190.0,383.0,8573,0.99,On,NEM,Gas,2019,,False
International Power (Australia) Holdings Pty Limited,Mintaro Power Station,F,SA,39848.0,11069.0,9524.0,96.0,9620,0.86,On,NEM,Gas,2019,,False
International Power (Australia) Holdings Pty Limited,Pelican Point Power Station,F,SA,11097594.0,3082665.0,1220745.0,3452.0,1224197,0.4,On,NEM,Gas,2019,,False
International Power (Australia) Holdings Pty Limited,Port Lincoln Power Station,F,SA,9890.0,2747.0,4246.0,322.0,4568,1.55,On,NEM,Diesel,2019,,False
International Power (Australia) Holdings Pty Limited,Snuggery Power Station,F,SA,5588.0,1552.0,1753.0,439.0,2192,1.13,On,NEM,Diesel,2019,,False
KARADOC SOLAR FARM HOLDCO PTY LTD,KARADOC SOLAR FARM,F,VIC,459184.0,127551.0,0.0,326.0,326,0.0,On,NEM,Solar,2019,,False
KIAMCO Foresight Hanwha Barcaldine 1 Pty Ltd,Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,197268.0,54797.0,0.0,122.0,122,0.0,On,NEM,Solar,2019,,False
Kiata Wind Farm Holdings Pty Ltd,Kiata Wind Farm Pty Ltd,F,VIC,474210.0,131725.0,7.0,165.0,172,0.0,On,NEM,Wind,2019,,False
LGI LIMITED,Benaraby LFGE Station,F,QLD,25625.0,7118.0,467.0,0.0,467,0.07,On,NEM,Landfill Gas,2019,,False
LGI LIMITED,Bunya LFGE Station,F,QLD,10289.0,2858.0,342.0,0.0,342,0.12,On,NEM,Landfill Gas,2019,,False
LGI LIMITED,Caboolture LFGE Station,F,QLD,34801.0,9667.0,672.0,0.0,672,0.07,On,NEM,Landfill Gas,2019,,False
LGI LIMITED,Dakabin LFGE Station,F,QLD,41270.0,11464.0,633.0,0.0,633,0.06,On,NEM,Landfill Gas,2019,,False
LGI LIMITED,Maryborough LFGE Station,F,QLD,27785.0,7718.0,513.0,0.0,513,0.07,On,NEM,Landfill Gas,2019,,False
LGI LIMITED,Willawong LFGE Station,F,QLD,16470.0,4575.0,305.0,0.0,305,0.07,On,NEM,Landfill Gas,2019,,False
Lighthouse Infrastructure Management Limited,Emerald Solar Park,F,QLD,416285.0,115635.0,0.0,1.0,1,0.0,On,NEM,Solar,2019,,False
LILYVALE HOLDINGS CO PTY. LTD.,Lilyvale Solar Farm,F,QLD,142610.0,39614.0,15.0,211.0,226,0.0,On,NEM,Solar,2019,,False
LMS Energy Pty Ltd,Albury Renewable Energy Facility,F,NSW,21840.0,6066.0,344.0,0.0,344,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Awaba Renewable Energy Facility,F,NSW,19513.0,5420.0,301.0,0.0,301,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Ballarat Renewable Energy Facility,F,VIC,23994.0,6665.0,386.0,0.0,386,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Bendigo Renewable Energy Facility,F,VIC,13992.0,3886.0,216.0,0.0,216,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Birkdale Renewable Energy Facility,F,QLD,17991.0,4997.0,285.0,0.0,285,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Copping Renewable Energy Facility,F,TAS,11196.0,3110.0,161.0,0.0,161,0.05,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Darwin Renewable Energy Facility,F,NT,31626.0,8785.0,492.0,0.0,492,0.06,On,DKIS,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Drysdale Renewable Energy Facility,F,VIC,13415.0,3726.0,199.0,0.0,199,0.05,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Eastern Creek 2 Renewable Energy Facility,F,NSW,189355.0,52598.0,2813.0,0.0,2813,0.05,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Hampton Park Renewable Energy Facility,F,VIC,226025.0,62785.0,3252.0,0.0,3252,0.05,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Ipswich Renewable Energy Facility,F,QLD,14962.0,4156.0,241.0,0.0,241,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Mornington Peninsula Renewable Energy Facility,F,VIC,22803.0,6334.0,344.0,0.0,344,0.05,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,NAWMA Renewable Energy Facility,F,SA,33375.0,9271.0,531.0,0.0,531,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,NAWMA Solar Facility,F,SA,6872.0,1909.0,0.0,0.0,0,0.0,On,NEM,Solar,2019,,False
LMS Energy Pty Ltd,Newcastle Renewable Energy Facility,F,NSW,67093.0,18637.0,995.0,0.0,995,0.05,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Remount Renewable Energy Facility,F,TAS,33909.0,9419.0,496.0,0.0,496,0.05,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Rochedale Renewable Energy Facility,F,QLD,138287.0,38413.0,2182.0,0.0,2182,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Shepparton Renewable Energy Facility,F,VIC,23338.0,6483.0,357.0,0.0,357,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,South Cardup Renewable Energy Facility,F,WA,106712.0,29642.0,1674.0,0.0,1674,0.06,On,SWIS,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Stapylton Renewable Energy Facility,F,QLD,84321.0,23423.0,1295.0,0.0,1295,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Swanbank Renewable Energy Facility,F,QLD,44458.0,12349.0,692.0,0.0,692,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Wollert Renewable Energy Facility,F,VIC,211580.0,58772.0,3264.0,0.0,3264,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Wyndham Renewable Energy Facility,F,VIC,88589.0,24608.0,1375.0,0.0,1375,0.06,On,NEM,Landfill Gas,2019,,False
LMS Energy Pty Ltd,Wyong Renewable Energy Facility,F,NSW,68108.0,18919.0,1070.0,0.0,1070,0.06,On,NEM,Landfill Gas,2019,,False
Longreach Asset Company Pty Ltd,Longreach SF,F,QLD,117285.0,32579.0,0.0,0.0,0,0.0,On,NEM,Solar,2019,,False
Loy Yang Holdings Pty Ltd,Kwinana Cogeneration Plant,F,WA,2986632.0,829620.0,444053.0,0.0,444053,0.54,On,SWIS,Gas,2019,,False
Meridian Energy Australia Pty Ltd,Burrinjuck Hydro,F,NSW,86291.0,23970.0,31.0,72.0,103,0.0,On,NEM,Hydro,2019,,False
Meridian Energy Australia Pty Ltd,Hume Hydro,F,NSW,631949.0,175541.0,47.0,95.0,142,0.0,On,NEM,Hydro,2019,,False
Meridian Energy Australia Pty Ltd,Mt Mercer Wind farm Pty Ltd,F,VIC,1320264.0,366740.0,165.0,0.0,165,0.0,On,NEM,Wind,2019,,False
Meridian Energy Australia Pty Ltd,Mt Millar Wind Farm Pty Ltd,F,SA,640853.0,178015.0,63.0,0.0,63,0.0,On,NEM,Wind,2019,,False
Momentum Energy Pty Limited,Alfred Hospital Cogeneration Plant,F,VIC,53703.0,14917.0,14334.0,445.0,14779,0.96,On,NEM,Gas,2019,,False
Momentum Energy Pty Limited,Dandenong Hospital Cogeneration Plant,F,VIC,57089.0,15858.0,14243.0,330.0,14573,0.9,On,NEM,Gas,2019,,False
Momentum Energy Pty Limited,Geelong Hospital Cogeneration Plant,F,VIC,62050.0,17236.0,13360.0,393.0,13753,0.78,On,NEM,Gas,2019,,False
Momentum Energy Pty Limited,Royal Melbourne Hospital Cogeneration Plant,F,VIC,126627.0,35174.0,29761.0,382.0,30143,0.85,On,NEM,Gas,2019,,False
Momentum Energy Pty Limited,ST. Vincent’s Hospital Cogeneration Plant,F,VIC,58118.0,16144.0,14783.0,416.0,15199,0.92,On,NEM,Gas,2019,,False
Mortons Lane Wind Farm (Holding) Pty Ltd,Mortons Lane Windfarm Pty Ltd,F,VIC,236581.0,65717.0,0.0,0.0,0,0.0,On,NEM,Wind,2019,,False
Mumbida Wind Farm No 1 Holdings Pty Ltd,Mumbida Wind Farm Pty Ltd,F,WA,722672.0,200742.0,72.0,328.0,400,0.0,On,SWIS,Wind,2019,,False
NEOEN AUSTRALIA PTY LTD,COLEAMBALLY SOLAR PTY LTD,F,NSW,997904.0,277195.0,42.0,1068.0,1110,0.0,On,NEM,Solar,2019,,False
NEOEN AUSTRALIA PTY LTD,DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,79440.0,22067.0,4.0,282.0,286,0.0,Off,Off-grid,Solar,2019,,False
NEOEN AUSTRALIA PTY LTD,DUBBO SOLAR HUB PTY LTD,F,NSW,214223.0,59507.0,7.0,82.0,89,0.0,On,NEM,Solar,2019,,False
NEOEN AUSTRALIA PTY LTD,GRIFFITH SOLAR FARM PTY LTD,F,NSW,250942.0,69706.0,11.0,106.0,117,0.0,On,NEM,Solar,2019,,False
NEOEN AUSTRALIA PTY LTD,HORNSDALE POWER RESERVE PTY LTD,F,SA,0.0,0.0,34.0,4225.0,4259,0.0,On,NEM,Battery,2019,,False
NEOEN AUSTRALIA PTY LTD,HWF1 Pty Ltd,F,SA,1360885.0,378024.0,27.0,110.0,137,0.0,On,NEM,Wind,2019,,False
NEOEN AUSTRALIA PTY LTD,HWF2 Pty Ltd,F,SA,1291697.0,358805.0,27.0,113.0,140,0.0,On,NEM,Wind,2019,,False
NEOEN AUSTRALIA PTY LTD,HWF3 PTY LTD,F,SA,1366437.0,379566.0,28.0,110.0,138,0.0,On,NEM,Wind,2019,,False
NEOEN AUSTRALIA PTY LTD,NUMURKAH SOLAR FARM PTY LTD,F,VIC,46219.0,12839.0,42.0,255.0,297,0.0,On,NEM,Solar,2019,,False
NEOEN AUSTRALIA PTY LTD,PARKES SOLAR FARM PTY LTD,F,NSW,489201.0,135889.0,20.0,273.0,293,0.0,On,NEM,Solar,2019,,False
NewGen Kwinana Holdings Pty Ltd,Kwinana Gas Fired Power Station,F,WA,7260773.0,2016881.0,793003.0,156.0,793159,0.39,On,SWIS,Gas,2019,,False
NRG Victoria 1 Pty Ltd,Gladstone Power Station,F,QLD,30329899.0,8424972.0,7868001.0,49198.0,7917199,0.93,On,NEM,Black Coal,2019,,False
Origin Energy Limited,Australand,F,NSW,10.0,3.0,0.0,0.0,0,0.0,On,NEM,Gas,2019,,False
Origin Energy Limited,Ballarat Solar Park,F,VIC,710.0,197.0,0.0,2.0,2,0.0,On,NEM,Solar,2019,,False
Origin Energy Limited,Bendigo Solar Park,F,VIC,1673.0,465.0,0.0,4.0,4,0.0,On,NEM,Solar,2019,,False
Origin Energy Limited,Blackmores,F,NSW,4819.0,1339.0,955.0,55.0,1010,0.71,On,NEM,Gas,2019,,False
Origin Energy Limited,Bond,F,NSW,2845.0,790.0,457.0,32.0,489,0.58,On,NEM,Gas,2019,,False
Origin Energy Limited,Chifley Square,F,NSW,3593.0,998.0,547.0,41.0,588,0.55,On,NEM,Gas,2019,,False
Origin Energy Limited,Darling Downs Power Station,F,QLD,3758664.0,1044073.0,438533.0,17971.0,456504,0.42,On,NEM,Gas,2019,,False
Origin Energy Limited,Drapac,F,VIC,2179.0,605.0,381.0,32.0,413,0.63,On,NEM,Gas,2019,,False
Origin Energy Limited,Eraring Power Station,F,NSW,64634548.0,17954041.0,15443593.0,14372.0,15457965,0.86,On,NEM,Black Coal,2019,,False
Origin Energy Limited,Exhibition Street,F,VIC,7260.0,2017.0,1144.0,108.0,1252,0.57,On,NEM,Gas,2019,,False
Origin Energy Limited,Kent Street,F,NSW,11150.0,3097.0,1611.0,127.0,1738,0.52,On,NEM,Gas,2019,,False
Origin Energy Limited,La Trobe,F,VIC,2342.0,651.0,399.0,35.0,434,0.61,On,NEM,Gas,2019,,False
Origin Energy Limited,Ladbroke Grove Power Station,F,SA,572603.0,159056.0,84409.0,459.0,84868,0.53,On,NEM,Gas,2019,,False
Origin Energy Limited,Mirvac,F,NSW,17800.0,4945.0,2729.0,203.0,2932,0.55,On,NEM,Gas,2019,,False
Origin Energy Limited,Mortlake Power Station,F,VIC,4375897.0,1215527.0,678503.0,5027.0,683530,0.56,On,NEM,Gas,2019,,False
Origin Energy Limited,Mount,F,NSW,7384.0,2051.0,1164.0,84.0,1248,0.57,On,NEM,Gas,2019,,False
Origin Energy Limited,Mt Stuart Power Station,F,QLD,22704.0,6307.0,10728.0,3504.0,14232,1.7,On,NEM,Kerosene,2019,,False
Origin Energy Limited,Quarantine Power Station,F,SA,715826.0,198840.0,124871.0,1661.0,126532,0.63,On,NEM,Gas,2019,,False
Origin Energy Limited,Roma Power Station,F,QLD,77214.0,21448.0,16028.0,951.0,16979,0.75,On,NEM,Gas,2019,,False
Origin Energy Limited,Shoalhaven Scheme,F,NSW,567401.0,157612.0,1220.0,237738.0,238958,0.01,On,NEM,Hydro,2019,,False
