reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,year,controlling_corporation,is_summary,geo_query,latitude,longitude,place_id,formatted_address,geocode_status
AGL ENERGY LIMITED,Dartmouth Hydro,F,VIC,159832.0,44398.0,,255.0,255,,On,NEM,Hydro,2017,,False,"Dartmouth Hydro, VIC, Australia",,,,,
AGL ENERGY LIMITED,Eildon Hydro,F,VIC,370659.0,102961.0,23.0,908.0,931,0.0,On,NEM,Hydro,2017,,False,"Eildon Hydro, VIC, Australia",,,,,
AGL ENERGY LIMITED,Glenbawn Hydro,F,NSW,14916.0,4143.0,0.0,7.0,7,0.0,On,NEM,Hydro,2017,,False,"Glenbawn Hydro, NSW, Australia",,,,,
AGL ENERGY LIMITED,Glenorchy Landfill Generation,F,TAS,34171.0,9492.0,510.0,1.0,511,0.05,On,NEM,Landfill Gas,2017,,False,"Glenorchy Landfill Generation, TAS, Australia",,,,,
AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,F,SA,1028152.0,285598.0,82.0,294.0,376,0.0,On,NEM,Wind,2017,,False,"Hallett (Stage 1) Wind Farm, SA, Australia",,,,,
AGL ENERGY LIMITED,Hallett (Stage 2) Wind Farm,F,SA,808478.0,224577.0,70.0,221.0,291,0.0,On,NEM,Wind,2017,,False,"Hallett (Stage 2) Wind Farm, SA, Australia",,,,,
AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,F,SA,1425024.0,395840.0,81.0,651.0,732,0.0,On,NEM,Wind,2017,,False,"Hallett (Stage 4) Wind Farm, SA, Australia",,,,,
AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,F,SA,440273.0,122298.0,85.0,378.0,463,0.0,On,NEM,Wind,2017,,False,"Hallett (Stage 5) Wind Farm, SA, Australia",,,,,
AGL ENERGY LIMITED,Hobart Landfill Generation,F,TAS,8898.0,2472.0,214.0,3.0,217,0.09,On,NEM,Landfill Gas,2017,,False,"Hobart Landfill Generation, TAS, Australia",,,,,
AGL ENERGY LIMITED,Hunter Valley Gas Turbines,F,NSW,2311.0,642.0,976.0,920.0,1896,1.52,On,NEM,Gas,2017,,False,"Hunter Valley Gas Turbines, NSW, Australia",,,,,
AGL ENERGY LIMITED,Kemps Creek Landfill Generation,F,NSW,31872.0,8853.0,388.0,7.0,395,0.04,On,NEM,Landfill Gas,2017,,False,"Kemps Creek Landfill Generation, NSW, Australia",,,,,
AGL ENERGY LIMITED,Kincumber Landfill Generation,F,NSW,8150.0,2264.0,173.0,24.0,197,0.08,On,NEM,Landfill Gas,2017,,False,"Kincumber Landfill Generation, NSW, Australia",,,,,
AGL ENERGY LIMITED,Liddell Power Station,F,NSW,34236128.0,9510036.0,8816100.0,39469.0,8855569,0.93,On,NEM,Black Coal,2017,,False,"Liddell Power Station, NSW, Australia",,,,,
AGL ENERGY LIMITED,Loy Yang Power Station and Mine,F,VIC,57187037.0,15885288.0,18710989.0,252608.0,18963597,1.18,On,NEM,Brown Coal,2017,,False,"Loy Yang Power Station and Mine, VIC, Australia",,,,,
AGL ENERGY LIMITED,Macarthur Wind Farm,F,VIC,3218676.0,894077.0,322.0,3215.0,3537,0.0,On,NEM,Wind,2017,,False,"Macarthur Wind Farm, VIC, Australia",,,,,
AGL ENERGY LIMITED,McKay Creek Hydro,F,VIC,501963.0,139434.0,1.0,4894.0,4895,0.0,On,NEM,Hydro,2017,,False,"McKay Creek Hydro, VIC, Australia",,,,,
AGL ENERGY LIMITED,Moranbah Power Station,F,QLD,300435.0,83454.0,45368.0,219.0,45587,0.54,On,NEM,Coal Seam Methane,2017,,False,"Moranbah Power Station, QLD, Australia",,,,,
AGL ENERGY LIMITED,Nyngan Solar Plant,F,NSW,835877.0,232188.0,156.0,771.0,927,0.0,On,NEM,Solar,2017,,False,"Nyngan Solar Plant, NSW, Australia",,,,,
AGL ENERGY LIMITED,Oaklands Hill Wind Farm,F,VIC,612654.0,170182.0,63.0,793.0,856,0.0,On,NEM,Wind,2017,,False,"Oaklands Hill Wind Farm, VIC, Australia",,,,,
AGL ENERGY LIMITED,Pindari Hydro,F,NSW,25904.0,7196.0,0.0,28.0,28,0.0,On,NEM,Hydro,2017,,False,"Pindari Hydro, NSW, Australia",,,,,
AGL ENERGY LIMITED,Rockingham Landfill Generation,F,WA,76259.0,21183.0,1074.0,14.0,1088,0.05,On,SWIS,Landfill Gas,2017,,False,"Rockingham Landfill Generation, WA, Australia",,,,,
AGL ENERGY LIMITED,Rubicon Hydro Scheme,F,VIC,176175.0,48938.0,,39.0,39,,On,NEM,Hydro,2017,,False,"Rubicon Hydro Scheme, VIC, Australia",,,,,
AGL ENERGY LIMITED,Shoalhaven Landfill Generation,F,NSW,20580.0,5717.0,242.0,5.0,247,0.04,On,NEM,Landfill Gas,2017,,False,"Shoalhaven Landfill Generation, NSW, Australia",,,,,
AGL ENERGY LIMITED,Somerton Power Station,F,VIC,104918.0,29144.0,21967.0,1910.0,23877,0.75,On,NEM,Gas,2017,,False,"Somerton Power Station, VIC, Australia",,,,,
AGL ENERGY LIMITED,Torrens Island Power Station,F,SA,10381972.0,2883881.0,1629393.0,14060.0,1643453,0.56,On,NEM,Gas,2017,,False,"Torrens Island Power Station, SA, Australia",,,,,
AGL ENERGY LIMITED,Wattle Point Wind Farm,F,SA,838991.0,233053.0,43.0,221.0,264,0.0,On,NEM,Wind,2017,,False,"Wattle Point Wind Farm, SA, Australia",,,,,
AGL ENERGY LIMITED,Werribee Biogas Generator,F,VIC,197532.0,54870.0,2710.0,1203.0,3913,0.05,On,NEM,Biogas,2017,,False,"Werribee Biogas Generator, VIC, Australia",,,,,
AGL ENERGY LIMITED,West Kiewa Hydro,F,VIC,712767.0,197991.0,1.0,1039.0,1040,0.0,On,NEM,Hydro,2017,,False,"West Kiewa Hydro, VIC, Australia",,,,,
AGL ENERGY LIMITED,Wilpena Pound Solar Generation,F,SA,3481.0,967.0,704.0,,704,0.73,Off,Off-grid,Solar,2017,,False,"Wilpena Pound Solar Generation, SA, Australia",,,,,
AGL ENERGY LIMITED,Woy Woy Landfill Generation,F,NSW,29576.0,8216.0,487.0,2.0,489,0.06,On,NEM,Landfill Gas,2017,,False,"Woy Woy Landfill Generation, NSW, Australia",,,,,
AGL ENERGY LIMITED,Yarrawonga Hydro,F,VIC,113201.0,31445.0,0.0,31.0,31,0.0,On,NEM,Hydro,2017,,False,"Yarrawonga Hydro, VIC, Australia",,,,,
ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Pinjarra Generation Facility,F,WA,8178801.0,2271889.0,1509401.0,353.0,1509754,0.66,On,SWIS,Gas,2017,,False,"Alinta Pinjarra Generation Facility, WA, Australia",,,,,
ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Wagerup Generation Facility,F,WA,502063.0,139462.0,90740.0,4374.0,95114,0.65,On,SWIS,Gas,2017,,False,"Alinta Wagerup Generation Facility, WA, Australia",,,,,
APT PIPELINES LIMITED,Daandine Power Station,F,QLD,897317.0,249255.0,123363.0,,123363,0.49,On,NEM,Coal Seam Methane,2017,,False,"Daandine Power Station, QLD, Australia",,,,,
APT PIPELINES LIMITED,Diamantina Power Station,F,QLD,5937480.0,1649300.0,667141.0,62.0,667203,0.4,On,Mt Isa,Gas,2017,,False,"Diamantina Power Station, QLD, Australia",,,,,
APT PIPELINES LIMITED,Emu Downs Wind Farm,F,WA,931765.0,258824.0,64.0,281.0,345,0.0,On,SWIS,Wind,2017,,False,"Emu Downs Wind Farm, WA, Australia",,,,,
ARROW ENERGY HOLDINGS PTY LTD,Braemar 2 Power Station,F,QLD,1657736.0,460482.0,274255.0,3987.0,278242,0.6,On,NEM,Coal Seam Methane,2017,,False,"Braemar 2 Power Station, QLD, Australia",,,,,
ATCO AUSTRALIA PTY LTD,Karratha Power Station,F,WA,1243694.0,345471.0,187036.0,,187036,0.54,On,NWIS,Gas,2017,,False,"Karratha Power Station, WA, Australia",,,,,
ATCO AUSTRALIA PTY LTD,Osborne facility,F,SA,3480960.0,966933.0,397951.0,1266.0,399217,0.41,On,NEM,Gas,2017,,False,"Osborne facility, SA, Australia",,,,,
AWF AUS HOLD OP CO PTY LTD,Facility,F,VIC,923558.0,256544.0,,1098.0,1098,,On,NEM,Wind,2017,,False,"Facility, VIC, Australia",,,,,
AXIA ENERGY AUSTRALIA PTY LTD,Smithfield Power Partnership,F,NSW,3525820.0,979394.0,462385.0,19.0,462404,0.47,On,NEM,Gas,2017,,False,"Smithfield Power Partnership, NSW, Australia",,,,,
BHP BILLITON IRON ORE PTY. LTD.,Yarnima Power Station,F,WA,2546182.0,707273.0,302918.0,,302918,0.43,Off,Off-grid,Gas,2017,,False,"Yarnima Power Station, WA, Australia",,,,,
BLUEWATERS POWER 1 PTY LTD,Bluewaters Power 1,F,WA,6584417.0,1829005.0,1632484.0,1297.0,1633781,0.89,On,SWIS,Black Coal,2017,,False,"Bluewaters Power 1, WA, Australia",,,,,
BLUEWATERS POWER 2 PTY LTD,Bluewaters Power 2,F,WA,3001090.0,833636.0,722562.0,5659.0,728221,0.87,On,SWIS,Black Coal,2017,,False,"Bluewaters Power 2, WA, Australia",,,,,
BPIH PTY LIMITED,Enwave Central Park Pty Ltd,F,NSW,1443.0,401.0,2417.0,,2417,6.03,On,NEM,Gas,2017,,False,"Enwave Central Park Pty Ltd, NSW, Australia",,,,,
BPIH PTY LIMITED,Enwave Mascot Pty Ltd,F,NSW,100997.0,28055.0,15416.0,1448.0,16864,0.55,On,NEM,Gas,2017,,False,"Enwave Mascot Pty Ltd, NSW, Australia",,,,,
C S ENERGY LIMITED,Callide B Power Station,F,QLD,17202049.0,4778347.0,4396350.0,31238.0,4427588,0.92,On,NEM,Black Coal,2017,,False,"Callide B Power Station, QLD, Australia",,,,,
C S ENERGY LIMITED,Callide C Power Station,F,QLD,19596920.0,5443589.0,4895015.0,24167.0,4919182,0.9,On,NEM,Black Coal,2017,,False,"Callide C Power Station, QLD, Australia",,,,,
C S ENERGY LIMITED,Kogan Creek Power Station,F,QLD,21326630.0,5924064.0,4849031.0,2335.0,4851366,0.82,On,NEM,Black Coal,2017,,False,"Kogan Creek Power Station, QLD, Australia",,,,,
C S ENERGY LIMITED,Wivenhoe Power Station,F,QLD,238211.0,66170.0,33.0,90635.0,90668,0.0,On,NEM,Hydro,2017,,False,"Wivenhoe Power Station, QLD, Australia",,,,,
CANUNDA POWER PTY LTD,Canunda Wind Farm,F,SA,424757.0,117988.0,8.0,112.0,120,0.0,On,NEM,Wind,2017,,False,"Canunda Wind Farm, SA, Australia",,,,,
CAPE BYRON MANAGEMENT PTY LTD,Broadwater Power Plant,F,NSW,773555.0,214876.0,7184.0,1004.0,8188,0.03,On,NEM,Bagasse,2017,,False,"Broadwater Power Plant, NSW, Australia",,,,,
CAPE BYRON MANAGEMENT PTY LTD,Condong Power Plant,F,NSW,640900.0,178028.0,7418.0,1392.0,8810,0.04,On,NEM,Bagasse,2017,,False,"Condong Power Plant, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Appin CSM Power Station,F,NSW,232325.0,64535.0,46085.0,522.0,46607,0.71,On,NEM,Coal Seam Methane,2017,,False,"Appin CSM Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Ardyaloon Remote Power Station,F,WA,6650.0,1847.0,1337.0,,1337,0.72,Off,Off-grid,Liquid Fuel,2017,,False,"Ardyaloon Remote Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Beagle Bay Remote Power Station,F,WA,6268.0,1741.0,1261.0,,1261,0.72,Off,Off-grid,Liquid Fuel,2017,,False,"Beagle Bay Remote Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Belrose LFG Power Station,F,NSW,19850.0,5514.0,366.0,,366,0.07,On,NEM,Landfill Gas,2017,,False,"Belrose LFG Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Berwick LFG Power Station,F,VIC,57523.0,15979.0,1023.0,504.0,1527,0.06,On,NEM,Landfill Gas,2017,,False,"Berwick LFG Power Station, VIC, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Bidyadanga Remote Power Station,F,WA,10434.0,2898.0,2130.0,,2130,0.73,Off,Off-grid,Liquid Fuel,2017,,False,"Bidyadanga Remote Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broadmeadows LFG Power Station,F,VIC,62812.0,17448.0,1115.0,97.0,1212,0.06,On,NEM,Landfill Gas,2017,,False,"Broadmeadows LFG Power Station, VIC, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Brooklyn LFG Power Station,F,VIC,45953.0,12765.0,796.0,6.0,802,0.06,On,NEM,Landfill Gas,2017,,False,"Brooklyn LFG Power Station, VIC, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broome LNG Power Station,F,WA,498770.0,138547.0,73718.0,,73718,0.53,Off,Off-grid,Gas,2017,,False,"Broome LNG Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Browns Plains LFG Power Station,F,QLD,48365.0,13435.0,852.0,2.0,854,0.06,On,NEM,Landfill Gas,2017,,False,"Browns Plains LFG Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Clayton LFG Power Station,F,VIC,281400.0,78167.0,4370.0,346.0,4716,0.06,On,NEM,Landfill Gas,2017,,False,"Clayton LFG Power Station, VIC, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Coober Pedy Remote Power Station,F,SA,45317.0,12588.0,8614.0,,8614,0.68,Off,Off-grid,Diesel,2017,,False,"Coober Pedy Remote Power Station, SA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corio LFG Power Station,F,VIC,26161.0,7267.0,464.0,5.0,469,0.06,On,NEM,Landfill Gas,2017,,False,"Corio LFG Power Station, VIC, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,F,NSW,354476.0,98466.0,23.0,87.0,110,0.0,On,NEM,Wind,2017,,False,"Cullerin Range Wind Farm, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Derby LNG Power Station,F,WA,123262.0,34239.0,20130.0,,20130,0.59,Off,Off-grid,Gas,2017,,False,"Derby LNG Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Djarindjin Remote Power Station,F,WA,6551.0,1820.0,1317.0,,1317,0.72,Off,Off-grid,Liquid Fuel,2017,,False,"Djarindjin Remote Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Eastern Creek LFG Power Station,F,NSW,43366.0,12046.0,698.0,2.0,700,0.06,On,NEM,Landfill Gas,2017,,False,"Eastern Creek LFG Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Fitzroy Crossing LNG Power Station,F,WA,51025.0,14174.0,8379.0,,8379,0.59,Off,Off-grid,Gas,2017,,False,"Fitzroy Crossing LNG Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Gascoyne Junction Remote Power Station,F,WA,2842.0,789.0,622.0,,622,0.79,Off,Off-grid,Liquid Fuel,2017,,False,"Gascoyne Junction Remote Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,German Creek CMM Power Station,F,QLD,1151228.0,319786.0,166839.0,21.0,166860,0.52,On,NEM,Waste Coal Mine Gas,2017,,False,"German Creek CMM Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Glennies Creek Power Station,F,NSW,283047.0,78624.0,40317.0,3.0,40320,0.51,On,NEM,Waste Coal Mine Gas,2017,,False,"Glennies Creek Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grange Avenue LFG Power Station,F,NSW,23786.0,6607.0,391.0,3.0,394,0.06,On,NEM,Landfill Gas,2017,,False,"Grange Avenue LFG Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grosvenor I WCMG Power Station,F,QLD,164902.0,45806.0,25455.0,25.0,25480,0.56,On,NEM,Waste Coal Mine Gas,2017,,False,"Grosvenor I WCMG Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Halls Creek LNG Power Station,F,WA,41275.0,11465.0,7302.0,,7302,0.64,Off,Off-grid,Gas,2017,,False,"Halls Creek LNG Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Jacks Gully LFG Power Station,F,NSW,47408.0,13169.0,838.0,4.0,842,0.06,On,NEM,Landfill Gas,2017,,False,"Jacks Gully LFG Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Kalamunda Power Station,F,WA,79.0,22.0,5.0,1.0,6,0.23,On,SWIS,Diesel,2017,,False,"Kalamunda Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Laverton Remote Power Station,F,WA,13114.0,3643.0,2620.0,,2620,0.72,Off,Off-grid,Liquid Fuel,2017,,False,"Laverton Remote Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Leonora Remote Power Station,F,WA,30291.0,8414.0,6291.0,,6291,0.75,Off,Off-grid,Gas,2017,,False,"Leonora Remote Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Looma Power Station,F,WA,9379.0,2605.0,2074.0,,2074,0.8,Off,Off-grid,Diesel,2017,,False,"Looma Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 1 LFG Power Station,F,NSW,58542.0,16262.0,1041.0,2.0,1043,0.06,On,NEM,Landfill Gas,2017,,False,"Lucas Heights 1 LFG Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 2 LFG Power Station,F,NSW,349787.0,97163.0,6148.0,2.0,6150,0.06,On,NEM,Landfill Gas,2017,,False,"Lucas Heights 2 LFG Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,McArthur River Power Station,F,NT,891734.0,247704.0,122205.0,,122205,0.49,Off,Off-grid,Gas,2017,,False,"McArthur River Power Station, NT, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Menzies Remote Power Station,F,WA,2256.0,627.0,517.0,,517,0.82,Off,Off-grid,Liquid Fuel,2017,,False,"Menzies Remote Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Moranbah North CMM Power Station,F,QLD,1764826.0,490229.0,260208.0,,260208,0.53,On,NEM,Waste Coal Mine Gas,2017,,False,"Moranbah North CMM Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Mugga Lane LFG Power Station,F,ACT,88471.0,24575.0,1602.0,1.0,1603,0.07,On,NEM,Landfill Gas,2017,,False,"Mugga Lane LFG Power Station, ACT, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek I Power Station,F,QLD,457694.0,127137.0,65219.0,43.0,65262,0.51,On,NEM,Waste Coal Mine Gas,2017,,False,"Oaky Creek I Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek II Power Station,F,QLD,368015.0,102226.0,53524.0,43.0,53567,0.52,On,NEM,Waste Coal Mine Gas,2017,,False,"Oaky Creek II Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Pine Creek A Power Station,F,NT,651659.0,181016.0,95430.0,,95430,0.53,On,DKIS,Gas,2017,,False,"Pine Creek A Power Station, NT, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Red Hill Power Station,F,WA,99957.0,27766.0,1576.0,3.0,1579,0.06,On,SWIS,Landfill Gas,2017,,False,"Red Hill Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Roghan Road LFG Power Station,F,QLD,3590.0,997.0,63.0,44.0,107,0.06,On,NEM,Landfill Gas,2017,,False,"Roghan Road LFG Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Springvale LFG Power Station,F,VIC,51415.0,14282.0,915.0,9.0,924,0.06,On,NEM,Landfill Gas,2017,,False,"Springvale LFG Power Station, VIC, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tahmoor Power Station,F,NSW,101654.0,28237.0,16206.0,9.0,16215,0.57,On,NEM,Waste Coal Mine Gas,2017,,False,"Tahmoor Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tamala Park Power Station,F,WA,145240.0,40344.0,2558.0,0.0,2558,0.06,On,SWIS,Landfill Gas,2017,,False,"Tamala Park Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tower CSM Power Station,F,NSW,968725.0,269090.0,185569.0,7.0,185576,0.69,On,NEM,Coal Seam Methane,2017,,False,"Tower CSM Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Warmun Remote Power Station,F,WA,9909.0,2753.0,2046.0,,2046,0.74,Off,Off-grid,Liquid Fuel,2017,,False,"Warmun Remote Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,West Belconnen LFG Power Station,F,ACT,7830.0,2175.0,152.0,13.0,165,0.07,On,NEM,Landfill Gas,2017,,False,"West Belconnen LFG Power Station, ACT, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 1 LFG Power Station,F,SA,53969.0,14991.0,951.0,1.0,952,0.06,On,NEM,Landfill Gas,2017,,False,"Wingfield 1 LFG Power Station, SA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 2 LFG Power Station,F,SA,62127.0,17258.0,1094.0,1.0,1095,0.06,On,NEM,Landfill Gas,2017,,False,"Wingfield 2 LFG Power Station, SA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,F,VIC,10918.0,3033.0,1.0,8.0,9,0.0,On,NEM,Wind,2017,,False,"Wonthaggi Wind Farm, VIC, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Cue Town Powerstation,F,WA,9600.0,2667.0,1846.0,,1846,0.69,Off,Off-grid,Liquid Fuel,2017,,False,"Cue Town Powerstation, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Meekatharra Town Powerstation,F,WA,27497.0,7638.0,5235.0,,5235,0.69,Off,Off-grid,Liquid Fuel,2017,,False,"Meekatharra Town Powerstation, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Mt Magnet Town Powerstation,F,WA,13962.0,3878.0,2118.0,,2118,0.55,Off,Off-grid,Gas,2017,,False,"Mt Magnet Town Powerstation, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Norseman Gold Power Station,F,WA,29793.0,8276.0,6283.0,,6283,0.76,Off,Off-grid,Diesel,2017,,False,"Norseman Gold Power Station, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Sandstone Town Powerstation,F,WA,2525.0,701.0,539.0,,539,0.77,Off,Off-grid,Liquid Fuel,2017,,False,"Sandstone Town Powerstation, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Wiluna Town Powerstation,F,WA,8522.0,2367.0,1651.0,,1651,0.7,Off,Off-grid,Liquid Fuel,2017,,False,"Wiluna Town Powerstation, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Yalgoo Town Powerstation,F,WA,3882.0,1078.0,786.0,,786,0.73,Off,Off-grid,Liquid Fuel,2017,,False,"Yalgoo Town Powerstation, WA, Australia",,,,,
CWF HOLDINGS PTY LTD,Collgar Wind Farm,F,WA,2506701.0,696306.0,270.0,556.0,826,0.0,On,SWIS,Wind,2017,,False,"Collgar Wind Farm, WA, Australia",,,,,
CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,F,NSW,1257486.0,349302.0,116.0,929.0,1045,0.0,On,NEM,Wind,2017,,False,"Boco Rock Wind Farm Pty Ltd, NSW, Australia",,,,,
DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,F,ACT,133915.0,37199.0,,188.0,188,,On,NEM,Solar,2017,,False,"Royalla Solar Farm, ACT, Australia",,,,,
ECOGEN HOLDINGS PTY LTD,Jeeralang Power Station,F,VIC,214236.0,59510.0,46547.0,6491.0,53038,0.78,On,NEM,Gas,2017,,False,"Jeeralang Power Station, VIC, Australia",,,,,
ECOGEN HOLDINGS PTY LTD,Newport Power Station,F,VIC,1159959.0,322211.0,171720.0,19822.0,191542,0.53,On,NEM,Gas,2017,,False,"Newport Power Station, VIC, Australia",,,,,
EIT BALD HILLS PTY LTD,Bald Hills Wind Farm Pty Ltd,F,VIC,1269684.0,352690.0,120.0,812.0,932,0.0,On,NEM,Wind,2017,,False,"Bald Hills Wind Farm Pty Ltd, VIC, Australia",,,,,
EIT MUMBIDA WIND FARM PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,736620.0,204617.0,45.0,247.0,292,0.0,On,SWIS,Wind,2017,,False,"Mumbida Wind Farm Pty Ltd, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Albany Wind Farm,F,WA,309241.0,85900.0,12.0,11.0,23,0.0,On,SWIS,Wind,2017,,False,"Albany Wind Farm, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,F,WA,5566.0,1546.0,10.0,3.0,13,0.01,On,SWIS,Wind,2017,,False,"Bremer Bay Wind Diesel Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,1310150.0,363931.0,140394.0,,140394,0.39,On,SWIS,Gas,2017,,False,"Cockburn Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,8030748.0,2230763.0,2003337.0,4052.0,2007389,0.9,On,SWIS,Black Coal,2017,,False,"Collie Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,F,WA,12376.0,3438.0,1538.0,,1538,0.45,Off,Off-grid,Wind,2017,,False,"Coral Bay Wind Diesel Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,F,WA,7884.0,2190.0,,0.0,0,,Off,Off-grid,Wind,2017,,False,"Denham Wind Farm, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,F,WA,51440.0,14289.0,1.0,6.0,7,0.0,Off,Off-grid,Wind,2017,,False,"Esperance Wind Farm, WA, Australia",,,,,
