Reporting entity,Facility name,Type,State,Electricity production GJ,Electricity production MWh,Total scope 1 emissions t CO2 e,Total scope 2 emissions t CO2 e,Total emissions t CO2 e,Emission intensity t CO2 e MWh,Grid connected,Grid,Primary fuel,Important notes
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,234742,65206,5001,1.0,5002,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Rockingham Renewable Energy Facility,F,WA,35523,9867,716,21.0,737,0.07,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Seaford Heights Renewable Energy Facility,F,SA,70470,19575,1520,4.0,1524,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Seaford Heights Solar Facility,F,SA,2614,726,0,0.0,0,0.0,On,NEM,Solar,-
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,20793,5776,432,1.0,433,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,SIMS Gillman Solar Facility,F,SA,1703,473,0,0.0,0,0.0,Off,Off-grid,Solar,-
LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,53289,14802,1187,0.0,1187,0.08,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,96367,26768,2008,2.0,2010,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,45783,12717,948,0.0,948,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,231556,64321,4617,5.0,4622,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Woy Woy Renewable Energy Facility,F,NSW,21879,6078,423,4.0,427,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,140884,39135,2999,3.0,3002,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,56136,15593,1162,1.0,1163,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Corporate Total,C,-,1936982,538050,39155,93.0,39248,,-,-,-,-
LS AUSTRALIA HOLDCO1 PTY LTD,Wellington Solar Farm,F,NSW,1278190,355053,100,1129.0,1229,0.0,On,NEM,Solar,-
LS AUSTRALIA HOLDCO1 PTY LTD,Corporate Total,C,-,1278190,355053,100,1129.0,1229,,-,-,-,-
METKA EGN AUSTRALIA HOLDINGS PTY LTD,Corowa Solar Farm,F,NSW,202076,56132,0,133.0,133,0.0,On,NEM,Solar,-
METKA EGN AUSTRALIA HOLDINGS PTY LTD,Junee Solar Farm,F,NSW,226486,62913,0,217.0,217,0.0,On,NEM,Solar,-
METKA EGN AUSTRALIA HOLDINGS PTY LTD,Wagga Wagga North Solar Farm,F,NSW,195613,54337,0,256.0,256,0.0,On,NEM,Solar,-
METKA EGN AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,624175,173382,0,606.0,606,,-,-,-,-
METZ HOLDCO PTY LTD,Metz Solar Farm,F,NSW,852789,236886,75,1205.0,1280,0.0,On,NEM,Solar,-
METZ HOLDCO PTY LTD,Corporate Total,C,-,852789,236886,75,1205.0,1280,,-,-,-,-
MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,Moorabool South Wind Farm Pty Ltd,F,VIC,1580003,438890,25,843.0,868,0.0,On,NEM,Wind,-
MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,Corporate Total,C,-,1580003,438890,25,843.0,868,,-,-,-,-
MOORABOOL WIND FARM (HOLDING) PTY LTD,Moorabool Wind Farm Pty Ltd,F,VIC,1492122,414478,23,790.0,813,0.0,On,NEM,Wind,-
MOORABOOL WIND FARM (HOLDING) PTY LTD,Corporate Total,C,-,1492122,414478,23,790.0,813,,-,-,-,-
MOREE HOLDINGS CO PTY LTD,Moree Solar Farm,F,SA,486836,135232,28,625.0,653,0.0,On,NEM,Solar,-
MOREE HOLDINGS CO PTY LTD,Corporate Total,C,-,486836,135232,28,625.0,653,,-,-,-,-
MOURA SOLAR FARM HOLDINGS PTY LTD,MOURA SOLAR FARM SPV PTY LTD,F,QLD,272160,75600,105,736.0,841,0.0,On,NEM,Solar,-
MOURA SOLAR FARM HOLDINGS PTY LTD,Corporate Total,C,-,272160,75600,105,736.0,841,,-,-,-,-
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,804949,223597,55,187.0,242,0.0,On,SWIS,Wind,-
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Corporate Total,C,-,804949,223597,55,187.0,242,,-,-,-,-
MURRA WARRA II PROJECT CO PTY LTD,Murra Warra II Wind Farm,F,VIC,2020049,561125,184,1112.0,1296,0.0,On,NEM,Wind,-
MURRA WARRA II PROJECT CO PTY LTD,Corporate Total,C,-,2020049,561125,184,1112.0,1296,,-,-,-,-
MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,F,VIC,2145573,595993,171,562.0,733,0.0,On,NEM,Wind,-
MURRA WARRA PROJECT CO PTY LTD,Corporate Total,C,-,2145573,595993,171,562.0,733,,-,-,-,-
NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,F,VIC,1863251,517570,173,4830.0,5003,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,COLEAMBALLY SOLAR PTY LTD,F,NSW,1126101,312806,66,1143.0,1209,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,35683,9912,0,228.0,228,0.0,Off,Off-grid,Solar,-
NEOEN AUSTRALIA PTY. LTD.,DUBBO SOLAR HUB PTY LTD,F,NSW,197958,54988,6,79.0,85,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,GRIFFITH SOLAR FARM PTY LTD,F,NSW,232391,64553,5,95.0,100,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,HORNSDALE POWER RESERVE PTY LTD,F,SA,0,0,204,2995.0,3199,0.0,On,NEM,Battery,-
NEOEN AUSTRALIA PTY. LTD.,HWF1 Pty Ltd,F,SA,1315186,365329,26,52.0,78,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,HWF2 Pty Ltd,F,SA,1240278,344521,26,66.0,92,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,HWF3 PTY LTD,F,SA,1328956,369154,27,58.0,85,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,KABAN WIND FARM PTY LTD,F,QLD,421143,116984,791,407.0,1198,0.01,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,F,VIC,531605,147668,41,1009.0,1050,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,PARKES SOLAR FARM PTY LTD,F,NSW,356159,98933,21,246.0,267,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,VICTORIAN BIG BATTERY PTY LTD,F,VIC,0,0,574,19522.0,20096,0.0,On,NEM,Battery,-
NEOEN AUSTRALIA PTY. LTD.,WESTERN DOWNS GREEN POWER HUB PTY LTD,F,QLD,2059713,572142,164,2493.0,2657,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,Corporate Total,C,-,10708424,2974561,2124,33223.0,35347,,-,-,-,-
NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,5250052,1458348,583120,911.0,584031,0.4,On,SWIS,Gas,-
NEWGEN KWINANA HOLDINGS PTY LTD,Corporate Total,C,-,5250052,1458348,583120,911.0,584031,,-,-,-,-
NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,23735141,6593095,6433252,48193.0,6481445,0.98,On,NEM,Black Coal,-
NRG VICTORIA I PTY LTD,Corporate Total,C,-,23735141,6593095,6433252,48193.0,6481445,,-,-,-,-
OAKEY 1 NEW HOLDCO PTY LTD,Oakey 1 Solar Farm,F,QLD,176404,49001,0,0.0,0,0.0,On,NEM,Solar,-
OAKEY 1 NEW HOLDCO PTY LTD,Corporate Total,C,-,176404,49001,0,0.0,0,,-,-,-,-
ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,1221,339,0,0.0,0,0.0,On,NEM,Solar,-
ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1325,368,0,3.0,3,0.0,On,NEM,Solar,-
ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,4429184,1230329,535063,13936.0,548999,0.43,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,47884241,13301178,11864260,9389.0,11873649,0.89,On,NEM,Black Coal,-
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,16,5,3,0.0,3,0.6,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,3,1,1,0.0,1,1.0,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,229578,63771,32380,238.0,32618,0.51,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,1589185,441440,243575,4599.0,248174,0.55,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mount,F,NSW,125,35,22,1.0,23,0.63,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,61777,17160,18015,3263.0,21278,1.05,On,NEM,Kerosene,-
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,712058,197794,125318,737.0,126055,0.63,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,78618,21838,16736,810.0,17546,0.77,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,787959,218877,3,200074.0,200077,0.0,On,NEM,Hydro,-
ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,550845,153013,86313,4336.0,90649,0.56,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Corporate Total,C,-,56326135,15646148,12921689,237386.0,13159075,,-,-,-,-
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,1320287,366746,28,125.0,153,0.0,On,NEM,Wind,-
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Corporate Total,C,-,1320287,366746,28,125.0,153,,-,-,-,-
PALISADE SOLAR 1 PTY LTD,Ross River Solar Farm,F,QLD,877604,243779,49,629.0,678,0.0,On,NEM,Solar,-
PALISADE SOLAR 1 PTY LTD,Corporate Total,C,-,877604,243779,49,629.0,678,,-,-,-,-
PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,1308013,363337,38,143.0,181,0.0,On,NEM,Wind,-
PALISADE WATERLOO HOLDINGS PTY LTD,Corporate Total,C,-,1308013,363337,38,143.0,181,,-,-,-,-
PEAK RENEWABLES HOLDINGS PTY LTD,Burrinjuck Hydro,F,NSW,504980,140272,19,27.0,46,0.0,On,NEM,Hydro,-
PEAK RENEWABLES HOLDINGS PTY LTD,Hume Hydro,F,NSW,1062720,295200,41,64.0,105,0.0,On,NEM,Hydro,-
PEAK RENEWABLES HOLDINGS PTY LTD,Keepit Hydro,F,NSW,91098,25305,20,0.0,20,0.0,On,NEM,Hydro,-
PEAK RENEWABLES HOLDINGS PTY LTD,Mt Mercer Wind farm Pty Ltd,F,VIC,1151109,319753,60,0.0,60,0.0,On,NEM,Wind,-
PEAK RENEWABLES HOLDINGS PTY LTD,Mt Millar Wind Farm Pty Ltd,F,SA,517877,143855,38,0.0,38,0.0,On,NEM,Wind,-
PEAK RENEWABLES HOLDINGS PTY LTD,Corporate Total,C,-,3327784,924385,178,91.0,269,,-,-,-,-
PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,231216,64227,34564,589.0,35153,0.54,On,NEM,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,1091475,303187,179574,1815.0,181389,0.59,On,NEM,Coal Seam Methane,-
PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,31468981,8741384,9810602,1656.0,9812258,1.12,On,NEM,Brown Coal,-
PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,2874237,798399,379196,0.0,379196,0.47,Off,Off-grid,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,1660858,461349,352397,0.0,352397,0.76,On,NWIS,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,601757,167155,97524,3843.0,101367,0.58,On,SWIS,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Yandin Wind Farm,F,WA,2780614,772393,167,401.0,568,0.0,On,SWIS,Wind,-
PIONEER SAIL HOLDINGS PTY LIMITED,Corporate Total,C,-,40709138,11308094,10854024,8304.0,10862328,,-,-,-,-
PORT ADELAIDE ENERGY PTY LTD,Snapper Point Power Station,F,SA,90141,25039,18439,635.0,19074,0.74,On,NEM,Diesel,-
PORT ADELAIDE ENERGY PTY LTD,Corporate Total,C,-,90141,25039,18439,635.0,19074,,-,-,-,-
POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,5311,1475,1072,0.0,1072,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,1440,400,364,0.0,364,0.91,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,15059,4183,2612,0.0,2612,0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,3022,839,542,0.0,542,0.65,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Aputula (Finke),F,NT,3743,1040,650,0.0,650,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,3612,1003,624,0.0,624,0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,3168,880,531,0.0,531,0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Borroloola Generation,F,NT,23253,6459,3890,0.0,3890,0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Bulla Camp,F,NT,1011,281,311,0.0,311,1.11,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Bulman,F,NT,4962,1378,944,0.0,944,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,6488,1802,1276,0.0,1276,0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Elliot Generation,F,NT,11219,3116,2218,0.0,2218,0.71,Off,Off-grid,Gas,-
POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,2183,606,454,0.0,454,0.75,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,2618,727,601,0.0,601,0.83,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Eva Valley,F,NT,1174,326,266,0.0,266,0.82,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,30531,8481,5312,0.0,5312,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,13309,3697,2267,0.0,2267,0.61,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,19975,5549,3547,0.0,3547,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,2213,615,534,0.0,534,0.87,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,1075,299,246,0.0,246,0.82,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,2229,619,459,0.0,459,0.74,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,9362,2601,1821,0.0,1821,0.7,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,5483,1523,916,0.0,916,0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,11992,3331,1891,0.0,1891,0.57,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,3558,988,697,0.0,697,0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Maningrida,F,NT,36854,10237,6064,0.0,6064,0.59,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,9008,2502,1985,0.0,1985,0.79,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milingimbi,F,NT,14290,3969,2480,0.0,2480,0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,3247,902,575,0.0,575,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,4877,1355,862,0.0,862,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,8564,2379,1533,0.0,1533,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,11673,3242,1202,0.0,1202,0.37,Off,Off-grid,Solar,-
POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,27483,7634,4798,0.0,4798,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,20031,5564,3626,0.0,3626,0.65,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,11026,3063,2157,0.0,2157,0.7,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,3507,974,532,0.0,532,0.55,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,2714,754,559,0.0,559,0.74,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Palumpa,F,NT,5887,1635,1119,0.0,1119,0.68,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Papunya,F,NT,6987,1941,1384,0.0,1384,0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Peppimenarti,F,NT,4512,1253,858,0.0,858,0.68,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,1451,403,319,0.0,319,0.79,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,8069,2241,1776,0.0,1776,0.79,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ramingining,F,NT,16392,4553,2871,0.0,2871,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Robinson River,F,NT,4072,1131,825,0.0,825,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,1187,330,266,0.0,266,0.81,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,8889,2469,1784,0.0,1784,0.72,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Timber Creek,F,NT,9851,2737,1787,0.0,1787,0.65,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,3448,958,306,0.0,306,0.32,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Umbakumba,F,NT,10785,2996,2199,0.0,2199,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,34226,9507,6377,0.0,6377,0.67,Off,Off-grid,Gas,-
POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,6448,1791,1082,0.0,1082,0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,7737,2149,1348,0.0,1348,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,977,271,227,0.0,227,0.84,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,3391,942,686,0.0,686,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Yarralin,F,NT,5232,1453,996,0.0,996,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Yuendumu,F,NT,16856,4682,2869,0.0,2869,0.61,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Corporate Total,C,-,497661,138239,89497,0.0,89497,,-,-,-,-
POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,2764840,768011,471504,0.0,471504,0.61,On,DKIS,Gas,-
POWER GENERATION CORPORATION,Katherine Power Station,F,NT,93542,25984,19337,0.0,19337,0.74,On,DKIS,Gas,-
POWER GENERATION CORPORATION,Kings Canyon,F,NT,6660,1850,1359,0.0,1359,0.73,Off,Off-grid,Solar,-
POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,477608,132669,71828,0.0,71828,0.54,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,186725,51868,40570,0.0,40570,0.78,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,106365,29546,20485,0.0,20485,0.69,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Weddell Power Station,F,NT,1611863,447740,251486,0.0,251486,0.56,On,DKIS,Gas,-
POWER GENERATION CORPORATION,Yulara Power Station,F,NT,64022,17784,13560,0.0,13560,0.76,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Corporate Total,C,-,5311625,1475452,890129,0.0,890129,,-,-,-,-
PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,74959,20822,19184,9431.0,28615,0.92,On,NEM,Biofuel,-
PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Corporate Total,C,-,74959,20822,19184,9431.0,28615,,-,-,-,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Chepstowe Wind Farm,F,ACT,58792,16331,0,11.0,11,0.0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Diapur Wind Farm,F,ACT,140166,38935,0,23.0,23,0.0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Ferguson Wind Farm,F,ACT,156836,43566,0,50.0,50,0.0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Maroona Wind Farm,F,VIC,93623,26006,0,23.0,23,0.0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Mortons Lane Wind Farm,F,ACT,215783,59940,0,40.0,40,0.0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Corporate Total,C,-,665200,184778,0,147.0,147,,-,-,-,-
QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,379879,105522,47941,4452.0,52393,0.45,On,NEM,Gas,-
QGC UPSTREAM INVESTMENTS PTY LTD,Corporate Total,C,-,379879,105522,47941,4452.0,52393,,-,-,-,-
QGIF SWAN HOLDCO PTY LTD,Blue Rock,F,VIC,44123,12256,0,0.0,0,0.0,On,NEM,Hydro,-
QGIF SWAN HOLDCO PTY LTD,Cardinia,F,VIC,53486,14857,0,14.0,14,0.0,On,NEM,Hydro,-
QGIF SWAN HOLDCO PTY LTD,Cue Town Power Station,F,WA,12142,3373,2347,0.0,2347,0.7,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Esperance Town Power Station,F,WA,321389,89275,32534,0.0,32534,0.36,Off,Off-grid,Gas,-
QGIF SWAN HOLDCO PTY LTD,Meekatharra Solar Farm,F,WA,1440,400,0,0.0,0,0.0,Off,Off-grid,Solar,-
QGIF SWAN HOLDCO PTY LTD,Meekatharra Town Power Station,F,WA,22725,6312,4361,0.0,4361,0.69,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Mt Magnet Town Power Station,F,WA,14983,4162,2560,0.0,2560,0.62,Off,Off-grid,Gas,-
QGIF SWAN HOLDCO PTY LTD,Norseman Power Station,F,WA,115769,32158,22210,0.0,22210,0.69,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Nova Power Station,F,VIC,35075,9743,5260,0.0,5260,0.54,On,NEM,Gas,-
QGIF SWAN HOLDCO PTY LTD,Sandstone Town Power Station,F,WA,2653,737,563,0.0,563,0.76,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Wiluna Town Power Station,F,WA,8648,2402,1536,0.0,1536,0.64,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Yalgoo Town Power Station,F,WA,3533,981,791,0.0,791,0.81,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Corporate Total,C,-,635966,176657,72162,14.0,72176,,-,-,-,-
QS MAPS HOLDINGS NO. 3 PTY LTD,MSF,F,SA,38154,10598,0,7.0,7,0.0,On,NEM,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,PAP1,F,SA,5867,1630,0,75.0,75,0.0,Off,Off-grid,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,TWWF,F,VIC,93981,26106,0,26.0,26,0.0,On,NEM,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,YWF,F,VIC,105761,29378,0,32.0,32,0.0,On,NEM,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,Corporate Total,C,-,243763,67712,0,140.0,140,,-,-,-,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,F,NSW,1978068,549463,28,1323.0,1351,0.0,On,NEM,Solar,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Kemerton Power Station,F,WA,2498791,694109,462989,1393.0,464382,0.67,On,SWIS,Gas,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,F,QLD,1568389,435664,28,1307.0,1335,0.0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Ratch-Australia Collinsville Solar PV,F,QLD,313387,87052,36,144.0,180,0.0,On,NEM,Solar,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,F,SA,290096,80582,24,109.0,133,0.0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,F,VIC,174541,48484,21,354.0,375,0.0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Townsville Power Station,F,QLD,548453,152348,92105,1782.0,93887,0.6,On,NEM,Coal Seam Methane,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,F,QLD,72310,20086,21,22.0,43,0.0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Corporate Total,C,-,7444035,2067788,555252,6434.0,561686,,-,-,-,-
REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,142543,39595,23374,11.0,23385,0.59,Off,Off-grid,Gas,-
REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,20802,5778,2402,0.0,2402,0.42,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Gascoyne Junction Power Station & Distribution network,F,WA,2646,735,614,0.0,614,0.84,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,8736,2427,874,0.0,874,0.36,Off,Off-grid,Diesel,-
