Reporting entity,Facility name,Type,State,Electricity production GJ,Electricity production MWh,Total scope 1 emissions t CO2 e,Total scope 2 emissions t CO2 e,Total emissions t CO2 e,Emission intensity t CO2 e MWh,Grid connected,Grid,Primary fuel,Important notes
ELLIOTT GREEN NEVERTIRE PTY LTD,Nevertire Solar Farm,F,NSW,846065,235018,11,628.0,639,0.0,On,NEM,Solar,-
ELLIOTT GREEN NEVERTIRE PTY LTD,Corporate Total,C,-,846065,235018,11,628.0,639,,-,-,-,-
ELLIOTT GREEN SUSAN RIVER PTY LTD,Susan River Solar Farm,F,QLD,545836,151621,17,379.0,396,0.0,On,NEM,Solar,-
ELLIOTT GREEN SUSAN RIVER PTY LTD,Corporate Total,C,-,545836,151621,17,379.0,396,,-,-,-,-
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala One Solar Farm,F,SA,900995,250276,0,0.0,0,0.0,On,NEM,Solar,-
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala Two Solar Farm,F,SA,895644,248790,0,0.0,0,0.0,On,NEM,Solar,-
ENEL GREEN POWER AUSTRALIA PTY LTD,Corporate Total,C,-,1796639,499066,0,0.0,0,,-,-,-,-
ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,F,QLD,22024,6118,4316,0.0,4316,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,12620,3505,2369,0.0,2369,0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,57973,16104,10732,0.0,10732,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,16635,4621,6132,431.0,6563,1.33,On,NEM,Gas,-
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,5383,1495,970,0.0,970,0.65,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,6034,1676,1072,0.0,1072,0.64,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,4999,1389,1008,0.0,1008,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,10752,2987,2073,0.0,2073,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,8492,2359,1568,0.0,1568,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,7117,1977,1448,0.0,1448,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,4405,1224,880,0.0,880,0.72,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6815,1893,1243,0.0,1243,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,6856,1904,1154,0.0,1154,0.61,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3522,978,731,0.0,731,0.75,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,26937,7483,4593,0.0,4593,0.61,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,8931,2481,1274,400.0,1674,0.51,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,11618,3227,2273,0.0,2273,0.7,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,22301,6195,4283,0.0,4283,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,3215,893,682,0.0,682,0.76,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,4594,1276,842,0.0,842,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,18452,5126,3482,0.0,3482,0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,8757,2433,1669,0.0,1669,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,9926,2757,1920,0.0,1920,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,4437,1233,902,0.0,902,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,6539,1816,1143,0.0,1143,0.63,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7901,2195,1512,0.0,1512,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,30878,8577,6018,0.0,6018,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,11649,3236,2252,0.0,2252,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,6497,1805,1280,0.0,1280,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,1776,494,357,0.0,357,0.72,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,95562,26545,17075,0.0,17075,0.64,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,5521,1533,1086,0.0,1086,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,17426,4841,3367,0.0,3367,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,4571,1270,778,0.0,778,0.61,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,6884,1912,1322,0.0,1322,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,5781,1606,1129,0.0,1129,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Corporate Total,C,-,493780,137161,94935,831.0,95766,,-,-,-,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,161990,44997,29573,1055.0,30628,0.66,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,460490,127914,94587,5378.0,99965,0.74,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,29108758,8085766,7082278,10060.0,7092338,0.88,On,NEM,Black Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,1060963,294712,165632,22240.0,187872,0.56,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,2441731,678259,258550,6658.0,265208,0.38,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,32048316,8902310,11066127,144839.0,11210966,1.24,On,NEM,Brown Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,-,65282248,18133958,18696747,190230.0,18886977,,-,-,-,-
ESPERANCE POWER STATION PTY LTD,Esperance Power Station,F,WA,244361,67878,54077,0.0,54077,0.8,Off,Off-grid,Gas,-
ESPERANCE POWER STATION PTY LTD,Corporate Total,C,-,244361,67878,54077,0.0,54077,,-,-,-,-
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,266,74,0,255.0,255,0.0,On,NEM,Diesel,-
ESSENTIAL ENERGY,Corporate Total,C,-,266,74,0,255.0,255,,-,-,-,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,96975,26937,18780,0.0,18780,0.7,Off,Off-grid,Gas,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Corporate Total,C,-,96975,26937,18780,0.0,18780,,-,-,-,-
FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,F,NSW,1052225,292285,0,993.0,993,0.0,On,NEM,Solar,-
FINLEY SOLAR HOLDINGS PTY LTD,Corporate Total,C,-,1052225,292285,0,993.0,993,,-,-,-,-
FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,1082415,300671,183646,0.0,183646,0.61,Off,Off-grid,Gas,-
FORTESCUE METALS GROUP LTD,Corporate Total,C,-,1082415,300671,183646,0.0,183646,,-,-,-,-
FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,F,QLD,373189,103664,0,0.0,0,0.0,On,NEM,Solar,-
FS OAKEY 2 PTY LTD,Corporate Total,C,-,373189,103664,0,0.0,0,,-,-,-,-
GENEX POWER LIMITED,Kidston Solar One - Solar - Qld,F,QLD,446066,123907,0,1196.0,1196,0.0,On,NEM,Solar,-
GENEX POWER LIMITED,Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,53452,14848,0,344.0,344,0.0,On,NEM,Solar,-
GENEX POWER LIMITED,Corporate Total,C,-,499518,138755,0,1540.0,1540,,-,-,-,-
GLENROWAN SUN FARM PTY LTD,Glenrowan West Solar Farm,F,VIC,50710,14086,5,93.0,98,0.0,On,NEM,Solar,-
GLENROWAN SUN FARM PTY LTD,Corporate Total,C,-,50710,14086,5,93.0,98,,-,-,-,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,F,VIC,559543,155429,2233,556.0,2789,0.01,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,1042881,289689,73,265.0,338,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Corporate Total,C,-,1602424,445118,2306,821.0,3127,,-,-,-,-
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,941977,261661,146132,0.0,146132,0.56,On,SWIS,Gas,-
GOLDFIELDS POWER PTY LTD,Corporate Total,C,-,941977,261661,146132,0.0,146132,,-,-,-,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Goonumbla Solar Farm,F,NSW,475866,132185,19,447.0,466,0.0,On,NEM,Solar,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Corporate Total,C,-,475866,132185,19,447.0,466,,-,-,-,-
GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,F,NSW,299199,83111,2799,246.0,3045,0.03,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Bango Wind Farm,F,NSW,473,131,2688,533.0,3221,20.48,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Boco Rock Wind Farm,F,NSW,1242465,345129,182,902.0,1084,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Sapphire Wind Farm,F,NSW,2916126,810035,170,1619.0,1789,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Corporate Total,C,-,4458263,1238406,5839,3300.0,9139,,-,-,-,-
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1110745,308540,0,21.0,21,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,326190,90608,6,0.0,6,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,640427,177896,0,47.0,47,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1072070,297797,0,866.0,866,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,305062,84740,0,14.0,14,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,788919,219144,0,17.0,17,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,661049,183625,1,0.0,1,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,25258,7016,1738,0.0,1738,0.25,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,4044892,1123581,45,34.0,79,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,1430035,397232,3,599.0,602,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,52839,14677,4508,0.0,4508,0.31,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,256233,71176,0,33.0,33,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,61088,16969,0,1.0,1,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,158964,44157,0,4.0,4,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,798835,221899,0,47.0,47,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1542846,428568,19,54.0,73,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1072840,298011,0,686.0,686,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,395521,109867,0,25.0,25,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,305117,84755,0,23.0,23,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,18321,5089,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,4082604,1134057,0,1396.0,1396,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,2810674,780743,0,1751.0,1751,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,499442,138734,0,15.0,15,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,107273,29798,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,311981,86661,44977,1743.0,46720,0.52,On,NEM,Gas,-
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2264778,629105,0,104.0,104,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1475792,409942,7,66.0,73,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,766197,212833,0,50.0,50,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,1670493,464026,1,155.0,156,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,901143,250318,3,33.0,36,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,319192,88664,2,70.0,72,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Corporate Total,C,-,30276820,8410228,51310,7854.0,59164,,-,-,-,-
IMPACT INVESTMENT GROUP PTY LTD,Baking Board Solar Farm,F,QLD,136770,37992,15,71.0,86,0.0,On,NEM,Solar,-
IMPACT INVESTMENT GROUP PTY LTD,Karratha Solar Power No 1 Pty Ltd,F,WA,6514,1810,0,10.0,10,0.0,On,NWIS,Solar,-
IMPACT INVESTMENT GROUP PTY LTD,Maryrorough Solar Farm,F,QLD,180596,50166,11,102.0,113,0.0,On,NEM,Solar,-
IMPACT INVESTMENT GROUP PTY LTD,Mount Majura Solar Farm,F,ACT,15086,4191,0,1.0,1,0.0,On,NEM,Solar,-
IMPACT INVESTMENT GROUP PTY LTD,Swan Hill Solar Farm,F,VIC,131701,36584,2,65.0,67,0.0,On,NEM,Solar,-
IMPACT INVESTMENT GROUP PTY LTD,Williamsdale Solar Farm,F,ACT,72758,20210,2,60.0,62,0.0,On,NEM,Solar,-
IMPACT INVESTMENT GROUP PTY LTD,Corporate Total,C,-,543425,150951,30,309.0,339,,-,-,-,-
INFIGEN ENERGY LIMITED,Alinta Wind Farm,F,WA,1100731,305758,74,754.0,828,0.0,On,SWIS,Wind,-
INFIGEN ENERGY LIMITED,Bodangora Wind Farm,F,NSW,1200046,333346,73,265.0,338,0.0,On,NEM,Wind,-
INFIGEN ENERGY LIMITED,Capital Wind Farm,F,NSW,1278218,355061,152,907.0,1059,0.0,On,NEM,Wind,-
INFIGEN ENERGY LIMITED,Lake Bonney BESS Pty Ltd,F,SA,0,0,5,1301.0,1306,0.0,On,NEM,Battery,-
INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2014987,559719,106,860.0,966,0.0,On,NEM,Wind,-
INFIGEN ENERGY LIMITED,Smithfield Gas Turbine,F,NSW,103426,28730,19049,1216.0,20265,0.66,On,NEM,Gas,-
INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,F,NSW,516482,143467,43,350.0,393,0.0,On,NEM,Wind,-
INFIGEN ENERGY LIMITED,Cherry Tree Wind Farm,F,VIC,707960,196655,61,394.0,455,0.0,On,NEM,Wind,-
INFIGEN ENERGY LIMITED,Iberdola Australia SAGT,F,SA,17280,4800,4368,173.0,4541,0.91,On,NEM,Gas,-
INFIGEN ENERGY LIMITED,Corporate Total,C,-,6939130,1927536,23931,6220.0,30151,,-,-,-,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Canunda Wind Farm,F,SA,399905,111085,14,119.0,133,0.0,On,NEM,Wind,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Dry Creek Power Station,F,SA,53394,14832,14022,364.0,14386,0.95,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Kwinana Cogeneration Plant,F,WA,2808166,780046,403342,15.0,403357,0.52,On,SWIS,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Mintaro Power Station,F,SA,70256,19515,13920,94.0,14014,0.71,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Pelican Point Power Station,F,SA,9151547,2542096,1005924,3441.0,1009365,0.4,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Port Lincoln Power Station,F,SA,2698,749,1093,805.0,1898,1.46,On,NEM,Diesel,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Snuggery Power Station,F,SA,2422,673,757,426.0,1183,1.13,On,NEM,Diesel,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Willogoleche Wind Farm,F,SA,1251140,347539,63,197.0,260,0.0,On,NEM,Wind,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Corporate Total,C,-,13739528,3816535,1439135,5461.0,1444596,,-,-,-,-
KARADOC SOLAR FARM HOLDCO PTY LTD,KARADOC SOLAR FARM,F,VIC,670513,186254,0,430.0,430,0.0,On,NEM,Solar,-
KARADOC SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,670513,186254,0,430.0,430,,-,-,-,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,117337,32594,0,0.0,0,0.0,On,NEM,Solar,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Corporate Total,C,-,117337,32594,0,0.0,0,,-,-,-,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Bannerton Solar Farm,F,VIC,649559,180433,0,0.0,0,0.0,On,NEM,Solar,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Corporate Total,C,-,649559,180433,0,0.0,0,,-,-,-,-
KIATA WIND FARM HOLDINGS PTY LTD,Kiata Wind Farm Pty Ltd,F,VIC,409784,113829,33,316.0,349,0.0,On,NEM,Wind,-
KIATA WIND FARM HOLDINGS PTY LTD,Corporate Total,C,-,409784,113829,33,316.0,349,,-,-,-,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,F,VIC,1989633,552676,37,1044.0,1081,0.0,Off,Off-grid,Wind,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Corporate Total,C,-,1989633,552676,37,1044.0,1081,,-,-,-,-
LGI LIMITED,Benaraby LFGE Station,F,QLD,22586,6274,643,0.0,643,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Bunya LFGE Station,F,QLD,15641,4345,415,0.0,415,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Caboolture LFGE Station,F,QLD,37799,10500,918,0.0,918,0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Dakabin LFGE Station,F,QLD,58987,16385,1072,0.0,1072,0.07,On,NEM,Landfill Gas,-
LGI LIMITED,Maryborough LFGE Station,F,QLD,27010,7503,714,0.0,714,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Mugga Lane LFGE Station,F,ACT,112103,31140,2743,0.0,2743,0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Willawong LFGE Station,F,QLD,17080,4744,561,0.0,561,0.12,On,NEM,Landfill Gas,-
LGI LIMITED,Corporate Total,C,-,291206,80891,7066,0.0,7066,,-,-,-,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Emerald Solar Park,F,QLD,557952,154987,30,1449.0,1479,0.0,On,NEM,Solar,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Corporate Total,C,-,557952,154987,30,1449.0,1479,,-,-,-,-
LILYVALE HOLDINGS CO PTY. LTD.,Lilyvale Solar Farm,F,QLD,697547,193763,54,622.0,676,0.0,On,NEM,Solar,-
LILYVALE HOLDINGS CO PTY. LTD.,Corporate Total,C,-,697547,193763,54,622.0,676,,-,-,-,-
LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,F,SA,1582585,439607,0,320.0,320,0.0,On,NEM,Wind,-
LINCOLN GAP OPERATIONS PTY LTD,Corporate Total,C,-,1582585,439607,0,320.0,320,,-,-,-,-
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,22320,6200,468,0.0,468,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Albury Solar Facility,F,NSW,7417,2060,0,0.0,0,0.0,Off,Off-grid,Solar,-
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,21603,6001,439,0.0,439,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,43948,12208,926,0.0,926,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,14874,4132,302,0.0,302,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,13178,3661,292,0.0,292,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Copping Renewable Energy Facility,F,TAS,31613,8782,617,0.0,617,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,28728,7980,586,0.0,586,0.07,On,DKIS,Landfill Gas,-
LMS ENERGY PTY LTD,Drysdale Renewable Energy Facility,F,VIC,31944,8873,622,0.0,622,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,161011,44725,3137,0.0,3137,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,269742,74928,5274,0.0,5274,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,14861,4128,303,0.0,303,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,15558,4322,327,0.0,327,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,F,SA,31586,8774,660,0.0,660,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Solar Facility,F,SA,5806,1613,0,0.0,0,0.0,On,NEM,Solar,-
LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,66641,18511,1276,0.0,1276,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Reedy Creek Renewable Energy Facility,F,QLD,25434,7065,506,0.0,506,0.07,Off,Off-grid,Landfill Gas,-
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,33510,9308,634,0.0,634,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,168460,46794,3516,0.0,3516,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Seaford Heights Renewable Energy Facility,F,SA,74701,20750,1540,0.0,1540,0.07,Off,Off-grid,Landfill Gas,-
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,22881,6356,468,0.0,468,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,SIMS Gillman Solar Facility,F,SA,1972,548,0,0.0,0,0.0,Off,Off-grid,Solar,-
LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,67055,18626,1476,0.0,1476,0.08,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,98921,27478,1994,0.0,1994,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,46040,12789,944,0.0,944,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,237652,66014,4766,0.0,4766,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,119678,33244,2394,0.0,2394,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,68299,18972,1439,0.0,1439,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Caloundra Renewable Energy Facility,F,QLD,19462,5406,381,0.0,381,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Seaford Heights Solar Facility,F,SA,2421,672,0,0.0,0,0.0,On,NEM,Solar,-
LMS ENERGY PTY LTD,Corporate Total,C,-,1767316,490921,35287,0.0,35287,,-,-,-,-
LONGREACH ASSET COMPANY PTY LTD,Longreach SF,F,QLD,116119,32255,0,0.0,0,0.0,On,NEM,Solar,-
LONGREACH ASSET COMPANY PTY LTD,Corporate Total,C,-,116119,32255,0,0.0,0,,-,-,-,-
LONGREACH NEW HOLDCO PTY LTD,Longreach Solar Farm,F,QLD,116119,32255,0,0.0,0,0.0,On,NEM,Solar,-
LONGREACH NEW HOLDCO PTY LTD,Corporate Total,C,-,116119,32255,0,0.0,0,,-,-,-,-
