Reporting Entity,Facility Name,Type,State,Electricity Production GJ,Electricity Production MWh,Total Scope 1 Emissions t CO2 e,Total Scope 2 Emissions t CO2 e,Total Emissions t CO2 e,Emission Intensity t CO2 e MWh,Grid Connected,Grid,Primary Fuel,Important Notes
ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,-,74967043,20824179,21691715,236563.0,21928278,,-,-,-,-
ERM POWER LIMITED,Newgen Neerabup Power Station,F,WA,916383,254551,154221,2726.0,156947,0.61,On,SWIS,Gas,-
ERM POWER LIMITED,Oakey Power Station,F,QLD,268495,74582,47231,2049.0,49280,0.63,On,NEM,Gas,-
ERM POWER LIMITED,Corporate Total,C,-,1184878,329133,201452,4775.0,206227,,-,-,-,-
ESPERANCE POWER STATION PTY LTD,Esperance Power Station,F,WA,249660,69350,55006,0.0,55006,0.79,Off,Off-grid,Gas,-
ESPERANCE POWER STATION PTY LTD,Corporate Total,C,-,249660,69350,55006,0.0,55006,,-,-,-,-
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,378,105,433,182.0,615,4.12,On,NEM,Diesel,-
ESSENTIAL ENERGY,Corporate Total,C,-,378,105,433,182.0,615,,-,-,-,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,90569,25158,17343,0.0,17343,0.69,Off,Off-grid,Gas,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Corporate Total,C,-,90569,25158,17343,0.0,17343,,-,-,-,-
FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,666413,185115,115169,0.0,115169,0.62,Off,Off-grid,Gas,-
FORTESCUE METALS GROUP LTD,Corporate Total,C,-,666413,185115,115169,0.0,115169,,-,-,-,-
GENEX POWER LIMITED,Kidston Solar One - Solar – Qld,F,QLD,190728,52980,0,0.0,0,0.0,On,NEM,Solar,-
GENEX POWER LIMITED,Corporate Total,C,-,190728,52980,0,0.0,0,,-,-,-,-
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,595231,165342,92650,0.0,92650,0.56,On,SWIS,Gas,-
GOLDFIELDS POWER PTY LTD,Corporate Total,C,-,595231,165342,92650,0.0,92650,,-,-,-,-
HYDRO POWER PTY LIMITED,Wyangala A,F,NSW,217905,60529,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO POWER PTY LIMITED,Wyangala B,F,NSW,10894,3026,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO POWER PTY LIMITED,Corporate Total,C,-,228799,63555,0,0.0,0,,-,-,-,-
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1293382,359273,0,23.0,23,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,289013,80281,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,834113,231698,0,21.0,21,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1535178,426438,0,276.0,276,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,65565,18213,0,40.0,40,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,1069871,297186,0,20.0,20,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,848230,235619,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,17127,4758,1899,7.0,1906,0.4,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,3671003,1019723,0,59.0,59,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,2057927,571646,0,334.0,334,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,47627,13230,4199,0.0,4199,0.32,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,213343,59262,0,13.0,13,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,55960,15544,0,2.0,2,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,163390,45386,0,8.0,8,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,1078743,299651,0,36.0,36,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1497527,415980,0,57.0,57,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1418592,394053,0,113.0,113,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,652866,181352,0,16.0,16,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,489220,135894,0,12.0,12,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,11006,3057,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,4371071,1214186,0,854.0,854,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,3801017,1055838,0,1271.0,1271,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,430559,119600,0,13.0,13,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,141533,39315,0,2.0,2,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,3047498,846527,353924,987.0,354911,0.42,On,NEM,Gas,-
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2084470,579019,0,85.0,85,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,6348,1763,0,7.0,7,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1272208,353391,0,47.0,47,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,893183,248106,0,45.0,45,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,1954117,542810,0,107.0,107,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,1211194,336443,0,33.0,33,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,430135,119482,0,32.0,32,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Corporate Total,C,-,36953016,10264727,360022,4520.0,364542,,-,-,-,-
INFIGEN ENERGY LIMITED,Alinta Wind Farm,F,WA,1164238,323399,70,692.0,762,0.0,On,SWIS,Wind,-
INFIGEN ENERGY LIMITED,Capital East Solar Farm,F,NSW,618,172,0,5.0,5,0.0,On,NEM,Solar,-
INFIGEN ENERGY LIMITED,Capital Wind Farm,F,NSW,1382798,384111,143,852.0,995,0.0,On,NEM,Wind,-
INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2583503,717640,96,567.0,663,0.0,On,NEM,Wind,-
INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,F,NSW,566343,157318,39,226.0,265,0.0,On,NEM,Wind,-
INFIGEN ENERGY LIMITED,Corporate Total,C,-,5697500,1582639,348,2342.0,2690,,-,-,-,-
IPM (KWINANA) PTY LTD,Kwinana Cogeneration Plant,F,WA,3093310,859253,454837,0.0,454837,0.53,On,SWIS,Gas,-
IPM (KWINANA) PTY LTD,Corporate Total,C,-,3093310,859253,454837,0.0,454837,,-,-,-,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,200513,55698,0,123.0,123,0.0,On,NEM,Solar,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Corporate Total,C,-,200513,55698,0,123.0,123,,-,-,-,-
KIATA WIND FARM HOLDINGS PTY LTD,Kiata Wind Farm Pty Ltd,F,VIC,256172,71159,5,129.0,134,0.0,On,NEM,Wind,-
KIATA WIND FARM HOLDINGS PTY LTD,Corporate Total,C,-,256172,71159,5,129.0,134,,-,-,-,-
LANDFILL GAS & POWER PTY LTD,Kalamunda Power Station,F,WA,18,5,4,2.0,6,0.8,On,SWIS,Diesel,-
LANDFILL GAS & POWER PTY LTD,Red Hill LFG Power Station,F,WA,103309,28697,1627,2.0,1629,0.06,On,SWIS,Landfill Gas,-
LANDFILL GAS & POWER PTY LTD,Tamala Park LFG Power Station,F,WA,152401,42334,2677,1.0,2678,0.06,On,SWIS,Landfill Gas,-
LANDFILL GAS & POWER PTY LTD,Corporate Total,C,-,255728,71036,4308,5.0,4313,,-,-,-,-
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,26980,7494,427,0.0,427,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Atlas Renewable Energy Facility,F,WA,7681,2134,128,0.0,128,0.06,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,29701,8250,451,0.0,451,0.05,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,24853,6904,396,0.0,396,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,15077,4188,236,0.0,236,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,21309,5919,328,0.0,328,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,30987,8608,504,0.0,504,0.06,On,DKIS,Landfill Gas,-
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,205511,57086,3036,0.0,3036,0.05,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,228276,63410,3266,0.0,3266,0.05,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,19095,5304,299,0.0,299,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,22415,6226,343,0.0,343,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,F,SA,20784,5773,311,0.0,311,0.05,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Solar Facility,F,SA,4246,1179,0,0.0,0,0.0,On,NEM,Solar,-
LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,67569,18769,998,0.0,998,0.05,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,31208,8669,456,0.0,456,0.05,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,135177,37549,2108,0.0,2108,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,18905,5251,296,0.0,296,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,105824,29396,1656,0.0,1656,0.06,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,72885,20246,1122,0.0,1122,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,45928,12758,699,0.0,699,0.05,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,211908,58863,3244,0.0,3244,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,51706,14363,759,0.0,759,0.05,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,68035,18899,1059,0.0,1059,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Corporate Total,C,-,1466060,407239,22122,0.0,22122,,-,-,-,-
MERIDIAN ENERGY AUSTRALIA PTY LTD,Burrinjuck Hydro,F,NSW,215404,59834,16,22.0,38,0.0,On,NEM,Hydro,-
MERIDIAN ENERGY AUSTRALIA PTY LTD,Hume Hydro,F,NSW,732139,203372,32,120.0,152,0.0,On,NEM,Hydro,-
MERIDIAN ENERGY AUSTRALIA PTY LTD,Keepit Hydro,F,NSW,41182,11439,68,0.0,68,0.01,On,NEM,Hydro,-
MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Mercer Wind farm Pty Ltd,F,VIC,1353143,375873,69,0.0,69,0.0,On,NEM,Wind,-
MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Millar Wind Farm Pty Ltd,F,SA,695306,193141,54,0.0,54,0.0,On,NEM,Wind,-
MERIDIAN ENERGY AUSTRALIA PTY LTD,Corporate Total,C,-,3037174,843659,239,142.0,381,,-,-,-,-
MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,67158,18655,15765,599.0,16364,0.85,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,60904,16918,15877,382.0,16259,0.94,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,66473,18465,12118,539.0,12657,0.66,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,F,VIC,142274,39521,30267,741.0,31008,0.77,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,ST. Vincent’s Hospital Cogeneration Plant,F,VIC,63651,17681,15034,600.0,15634,0.85,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,Corporate Total,C,-,400460,111239,89061,2861.0,91922,,-,-,-,-
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,F,VIC,232407,64558,0,57.0,57,0.0,On,NEM,Wind,-
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Corporate Total,C,-,232407,64558,0,57.0,57,,-,-,-,-
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,683865,189963,64,410.0,474,0.0,On,SWIS,Wind,-
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Corporate Total,C,-,683865,189963,64,410.0,474,,-,-,-,-
NEOEN AUSTRALIA PTY LTD,DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,71487,19858,0,430.0,430,0.0,Off,Off-grid,Solar,-
NEOEN AUSTRALIA PTY LTD,DUBBO SOLAR HUB PTY LTD,F,NSW,17821,4950,0,16.0,16,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY LTD,GRIFFITH SOLAR FARM PTY LTD,F,NSW,59368,16491,0,60.0,60,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY LTD,HORNSDALE POWER RESERVE PTY LTD,F,SA,79298,22027,0,13118.0,13118,0.0,On,NEM,Battery,-
NEOEN AUSTRALIA PTY LTD,HWF1 PTY LTD,F,SA,1357702,377139,0,119.0,119,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY LTD,HWF2 PTY LTD,F,SA,1254608,348502,0,113.0,113,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY LTD,HWF3 PTY LTD,F,SA,1013397,281499,0,95.0,95,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY LTD,PARKES SOLAR FARM PTY LTD,F,NSW,109528,30424,0,145.0,145,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY LTD,Corporate Total,C,-,3963209,1100891,0,14096.0,14096,,-,-,-,-
NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,7466829,2074119,810842,243.0,811085,0.39,On,SWIS,Gas,-
NEWGEN KWINANA HOLDINGS PTY LTD,Corporate Total,C,-,7466829,2074119,810842,243.0,811085,,-,-,-,-
NRG VICTORIA 1 PTY LTD,Gladstone Power Station,F,QLD,32309449,8974847,8502292,44729.0,8547021,0.95,On,NEM,Black Coal,-
NRG VICTORIA 1 PTY LTD,Corporate Total,C,-,32309449,8974847,8502292,44729.0,8547021,,-,-,-,-
ONSLOW ELECTRIC POWER PTY LTD,Onslow Power Station,F,WA,52031,14453,8704,0.0,8704,0.6,Off,Off-grid,Gas,-
ONSLOW ELECTRIC POWER PTY LTD,Corporate Total,C,-,52031,14453,8704,0.0,8704,,-,-,-,-
ORIGIN ENERGY LIMITED,Australand,F,NSW,2132,592,352,25.0,377,0.59,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,1446,402,0,2.0,2,0.0,On,NEM,Solar,-
ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1727,480,0,4.0,4,0.0,On,NEM,Solar,-
ORIGIN ENERGY LIMITED,Blackmores,F,NSW,5027,1396,906,58.0,964,0.65,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Bond,F,NSW,3465,963,558,40.0,598,0.58,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,3808,1058,581,44.0,625,0.55,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Dandenong,F,VIC,851,236,217,375.0,592,0.92,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,8083131,2245314,937408,7274.0,944682,0.42,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Drapac,F,VIC,2136,593,371,32.0,403,0.63,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,61870118,17186144,14898414,16502.0,14914916,0.87,On,NEM,Black Coal,-
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,8693,2415,1354,130.0,1484,0.56,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Kent Street,F,NSW,13175,3660,1854,152.0,2006,0.51,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,2368,658,341,36.0,377,0.52,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,659904,183307,103420,432.0,103852,0.56,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mirvac,F,NSW,17254,4793,2653,199.0,2852,0.55,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,4603899,1278861,703023,4955.0,707978,0.55,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mount,F,NSW,7304,2029,1120,84.0,1204,0.55,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,35050,9736,9828,4041.0,13869,1.01,On,NEM,Kerosene,-
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,686982,190828,123816,1545.0,125361,0.65,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,113872,31631,20757,910.0,21667,0.66,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,357536,99316,2,116369.0,116371,0.0,On,NEM,Hydro,-
ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,5280,1467,844,61.0,905,0.58,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,University of NSW,F,NSW,8434,2343,1301,97.0,1398,0.56,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,2002061,556128,335936,4918.0,340854,0.6,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Corporate Total,C,-,78495653,21804348,17145056,158285.0,17303341,,-,-,-,-
OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),F,QLD,21023694,5839915,5240790,24875.0,5265665,0.9,On,NEM,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times.
C S ENERGY LIMITED and OZGEN HOLDINGS AUSTRALIA PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports."
OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,25420974,7061382,5790913,3438.0,5794351,0.82,On,NEM,Black Coal,-
OZGEN HOLDINGS AUSTRALIA PTY LTD,Corporate Total,C,-,46444668,12901297,11031703,28313.0,11060016,,-,-,-,-
PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,1103275,306465,97,173.0,270,0.0,On,NEM,Wind,-
PALISADE WATERLOO HOLDINGS PTY LTD,Corporate Total,C,-,1103275,306465,97,173.0,270,,-,-,-,-
PELICAN POINT POWER LIMITED,Pelican Point Power Station,F,SA,9836716,2732421,1085502,2610.0,1088112,0.4,On,NEM,Gas,-
PELICAN POINT POWER LIMITED,Corporate Total,C,-,9836716,2732421,1085502,2610.0,1088112,,-,-,-,-
PERTH ENERGY PTY LTD,Kwinana Swift Power Station,F,WA,469390,130386,68632,1390.0,70022,0.53,On,SWIS,Gas,-
PERTH ENERGY PTY LTD,Corporate Total,C,-,469390,130386,68632,1390.0,70022,,-,-,-,-
PILBARA IRON PTY LTD,Cape Lambert Power Station,F,WA,561172,155881,94474,0.0,94474,0.61,On,NWIS,Gas,-
PILBARA IRON PTY LTD,Paraburdoo Power Station,F,WA,1889622,524895,278826,0.0,278826,0.53,On,NWIS,Gas,-
PILBARA IRON PTY LTD,West Angelas Power Station,F,WA,1645593,457109,243391,0.0,243391,0.53,On,NWIS,Gas,-
PILBARA IRON PTY LTD,Yurralyi Maya Power Station,F,WA,2150682,597412,330538,0.0,330538,0.55,On,NWIS,Gas,-
PILBARA IRON PTY LTD,Corporate Total,C,-,6247069,1735297,947229,0.0,947229,,-,-,-,-
PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,938097,260583,137030,773.0,137803,0.53,On,NEM,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,1527900,424417,248773,1905.0,250678,0.59,On,NEM,Coal Seam Methane,-
PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,31933714,8870476,10131496,1280.0,10132776,1.14,On,NEM,Brown Coal,-
PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,879617,244338,188790,0.0,188790,0.77,Off,Off-grid,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,1868227,518952,400838,0.0,400838,0.77,On,NWIS,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,1193965,331657,190098,4890.0,194988,0.57,On,SWIS,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Corporate Total,C,-,38341520,10650422,11297025,8848.0,11305873,,-,-,-,-
POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,5764,1601,1178,0.0,1178,0.74,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,932,259,250,0.0,250,0.97,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,13015,3615,2229,0.0,2229,0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,2939,816,559,0.0,559,0.68,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Aputula (Finke),F,NT,3489,969,697,0.0,697,0.72,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,3889,1080,694,0.0,694,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,3425,951,696,0.0,696,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Borroloola Generation,F,NT,22877,6355,4359,0.0,4359,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Bulla Camp,F,NT,1506,418,389,0.0,389,0.93,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Bulman,F,NT,4267,1185,896,0.0,896,0.76,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,4120,1144,813,0.0,813,0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Elliot Generation,F,NT,9983,2773,2020,0.0,2020,0.73,Off,Off-grid,Gas,-
POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,1949,541,422,0.0,422,0.78,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,2731,759,613,0.0,613,0.81,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Eva Valley,F,NT,1318,366,298,0.0,298,0.81,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,25193,6998,4954,0.0,4954,0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,10934,3037,2177,0.0,2177,0.72,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,18396,5110,3642,0.0,3642,0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,2553,709,578,0.0,578,0.81,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,1071,298,237,0.0,237,0.8,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,2234,621,449,0.0,449,0.72,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,9548,2652,1859,0.0,1859,0.7,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,5592,1553,992,0.0,992,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,11771,3270,2051,0.0,2051,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,3462,962,689,0.0,689,0.72,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Maningrida,F,NT,31719,8811,5349,0.0,5349,0.61,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,7499,2083,1591,0.0,1591,0.76,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milingimbi,F,NT,13378,3716,2766,0.0,2766,0.74,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,3233,898,653,0.0,653,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,4974,1382,1051,0.0,1051,0.76,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,8366,2324,1708,0.0,1708,0.73,Off,Off-grid,Diesel,-
