Reporting entity,Facility name,Type,State,Electricity production GJ,Electricity production MWh,Total scope 1 emissions t CO2 e,Total scope 2 emissions t CO2 e,Total emissions t CO2 e,Emission intensity t CO2 e MWh,Grid connected,Grid,Primary fuel,Important notes
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,F,WA,3100329,861203,455259,281.0,455540,0.53,On,SWIS,Gas,-
ELECTRICITY GENERATION AND RETAIL CORPORATION,Muja Power Station,F,WA,11521966,3200546,3091936,864.0,3092800,0.97,On,SWIS,Black Coal,-
ELECTRICITY GENERATION AND RETAIL CORPORATION,Mungarra Gas Turbine Station,F,WA,21555,5988,4537,0.0,4537,0.76,On,SWIS,Gas,-
ELECTRICITY GENERATION AND RETAIL CORPORATION,Pinjar Gas Turbine Station,F,WA,1984182,551162,569715,0.0,569715,1.03,On,SWIS,Gas,-
ELECTRICITY GENERATION AND RETAIL CORPORATION,VPP4S,F,WA,0,0,0,73.0,73,0.0,On,SWIS,Battery,-
ELECTRICITY GENERATION AND RETAIL CORPORATION,Corporate Total,C,-,23091682,6414356,5361892,9675.0,5371567,,-,-,-,-
ELECTRICITY NETWORKS CORPORATION,Ravensthorpe Power Station,F,WA,1811,503,363,0.0,363,0.72,On,SWIS,Diesel,-
ELECTRICITY NETWORKS CORPORATION,Corporate Total,C,-,1811,503,363,0.0,363,,-,-,-,-
POTENTIA ENERGY GROUP PTY LTD,Bungala One Solar Farm,F,SA,762465,211796,14,0.0,14,0.0,On,NEM,Solar,-
POTENTIA ENERGY GROUP PTY LTD,Bungala Two Solar Farm,F,SA,822031,228342,14,0.0,14,0.0,On,NEM,Solar,-
POTENTIA ENERGY GROUP PTY LTD,Cohuna Solar Farm,F,VIC,101590,28219,14,0.0,14,0.0,On,NEM,Solar,-
POTENTIA ENERGY GROUP PTY LTD,Corporate Total,C,-,1686086,468357,42,0.0,42,,-,-,-,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Ardyaloon Facility,F,WA,7102,1973,1420,0.0,1420,0.72,Off,Off-grid,Diesel,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Beagle Bay Facility,F,WA,6474,1798,1330,0.0,1330,0.74,Off,Off-grid,Diesel,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Bidyadanga Facility,F,WA,12047,3346,2442,0.0,2442,0.73,Off,Off-grid,Diesel,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Coober Pedy Facility,F,SA,52066,14463,3727,0.0,3727,0.26,Off,Off-grid,Wind,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Djarindjin Facility,F,WA,7706,2141,1552,0.0,1552,0.73,Off,Off-grid,Diesel,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Leonora Facility,F,WA,28775,7993,5500,0.0,5500,0.69,Off,Off-grid,Gas,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Warmun Facility,F,WA,9346,2596,1966,0.0,1966,0.76,Off,Off-grid,Diesel,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,123516,34310,17937,0.0,17937,,-,-,-,-
ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,F,QLD,23731,6592,4393,0.0,4393,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,12381,3439,2372,0.0,2372,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,63002,17500,11576,0.0,11576,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,21220,5894,7440,370.0,7810,1.26,On,NEM,Gas,-
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,4736,1315,873,0.0,873,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,5529,1536,980,0.0,980,0.64,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,4722,1312,962,0.0,962,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,11207,3113,2184,0.0,2184,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,8613,2392,1516,0.0,1516,0.63,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,7993,2220,1523,0.0,1523,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,3928,1091,777,0.0,777,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6721,1867,1198,0.0,1198,0.64,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,5962,1656,1168,0.0,1168,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3808,1058,760,0.0,760,0.72,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Domain Shopping centre Solar Farm,F,QLD,7427,2063,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,27002,7501,4745,0.0,4745,0.63,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,4031,1120,733,383.0,1116,0.65,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,3286,913,643,0.0,643,0.7,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Grand Central Shopping Centre Solar Farm,F,QLD,4484,1246,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,25209,7003,4886,0.0,4886,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,3455,960,714,0.0,714,0.74,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,4669,1297,860,0.0,860,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,19991,5553,3664,0.0,3664,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,9151,2542,1662,0.0,1662,0.65,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,11532,3203,2157,0.0,2157,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Logan Hyperdome Solar Farm,F,QLD,21721,6034,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,4228,1174,868,0.0,868,0.74,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,7021,1950,1245,0.0,1245,0.64,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7407,2057,1438,0.0,1438,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,32987,9163,6433,0.0,6433,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,12256,3405,2302,0.0,2302,0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Robina Shopping Centre Solar Farm,F,QLD,23465,6518,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,6650,1847,1292,0.0,1292,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,2076,576,416,0.0,416,0.72,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,102796,28554,19012,0.0,19012,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,4504,1251,974,0.0,974,0.78,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,17638,4899,3343,0.0,3343,0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Water Gardens Shopping Centre Solar Farm,F,VIC,9361,2600,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,4599,1278,842,0.0,842,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,6473,1798,1202,0.0,1202,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,5857,1627,1148,0.0,1148,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Corporate Total,C,-,572829,159119,98301,753.0,99054,,-,-,-,-
ENERGYAUSTRALIA HOLDINGS LIMITED,EnergyAustralia Virtual Power Plant (EA VPP),F,VIC,0,0,0,0.0,0,0.0,On,NEM,Battery,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,186870,51908,43999,719.0,44718,0.85,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,162478,45133,34838,4958.0,39796,0.77,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,23879946,6633318,5663394,8944.0,5672338,0.85,On,NEM,Black Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,910481,252911,136733,19168.0,155901,0.54,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,2182127,606146,249798,7213.0,257011,0.41,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Virtual Power Plant,F,VIC,8820,2450,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,28822338,8006205,10344727,157353.0,10502080,1.29,On,NEM,Brown Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,-,56153060,15598072,16473489,198355.0,16671844,,-,-,-,-
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,0,0,0,0.0,0,0.0,On,NEM,Diesel,-
ESSENTIAL ENERGY,Corporate Total,C,-,0,0,0,0.0,0,,-,-,-,-
EWP AUSTRALIA PTY LTD,Columboola Solar Farm Hold Co Pty Ltd,F,QLD,1069886,297190,58,2676.0,2734,0.0,On,NEM,Solar,-
EWP AUSTRALIA PTY LTD,Corporate Total,C,-,1069886,297190,58,2676.0,2734,,-,-,-,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,99683,27690,19633,0.0,19633,0.71,Off,Off-grid,Gas,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Corporate Total,C,-,99683,27690,19633,0.0,19633,,-,-,-,-
FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,F,NSW,980919,272477,0,843.0,843,0.0,On,NEM,Solar,-
FINLEY SOLAR HOLDINGS PTY LTD,Corporate Total,C,-,980919,272477,0,843.0,843,,-,-,-,-
FORTESCUE LTD,Solomon Power Station,F,WA,2270675,630743,316859,0.0,316859,0.5,Off,Off-grid,Gas,-
FORTESCUE LTD,Corporate Total,C,-,2270675,630743,316859,0.0,316859,,-,-,-,-
FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,F,QLD,358328,99536,0,0.0,0,0.0,On,NEM,Solar,-
FS OAKEY 2 PTY LTD,Corporate Total,C,-,358328,99536,0,0.0,0,,-,-,-,-
GENEX POWER LIMITED,Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,404145,112262,0,632.0,632,0.0,On,NEM,Solar,-
GENEX POWER LIMITED,Kidston Solar One - Solar – Qld,F,QLD,395600,109889,0,1110.0,1110,0.0,On,NEM,Solar,-
GENEX POWER LIMITED,Corporate Total,C,-,799745,222152,0,1742.0,1742,,-,-,-,-
GENTARI RENEWABLES AUSTRALIA PTY LTD,Clermont Solar Farm,F,QLD,579402,160945,58,3434.0,3492,0.0,On,NEM,Solar,-
GENTARI RENEWABLES AUSTRALIA PTY LTD,Wemen Solar Farm,F,VIC,438948,121930,169,1267.0,1436,0.0,On,NEM,Solar,-
GENTARI RENEWABLES AUSTRALIA PTY LTD,Corporate Total,C,-,1018350,282875,227,4701.0,4928,,-,-,-,-
GENUITY PTY LTD,Callide C Power Station (facility),F,QLD,2817641,782678,675798,12240.0,688038,0.86,On,NEM,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. C S ENERGY LIMITED and GENUITY PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports."
GENUITY PTY LTD,Millmerran Power Station (facility),F,QLD,21140477,5872355,4890774,3209.0,4893983,0.83,On,NEM,Black Coal,-
GENUITY PTY LTD,Corporate Total,C,-,23958118,6655033,5566572,15449.0,5582021,,-,-,-,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank 2 Wind farm,F,VIC,830378,230661,79,932.0,1011,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,F,VIC,1785124,495868,124,1064.0,1188,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,646669,179630,67,181.0,248,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 3 Windfarm,F,NSW,0,0,867,0.0,867,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Cunderdin Solar/BESS,F,WA,0,0,831,0.0,831,0.0,On,SWIS,Solar,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Hawkesdale Windfarm,F,VIC,1336,371,429,67.0,496,1.16,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Queanbeyan Battery Energy Storage System,F,ACT,0,0,1,964.0,965,0.0,On,NEM,Battery,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Ryans Corner Windfarm,F,VIC,0,0,657,582.0,1239,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Corporate Total,C,-,3263507,906530,3055,3790.0,6845,,-,-,-,-
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,103595,28776,19164,0.0,19164,0.67,On,SWIS,Gas,-
GOLDFIELDS POWER PTY LTD,Corporate Total,C,-,103595,28776,19164,0.0,19164,,-,-,-,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Goonumbla Solar Farm,F,NSW,524245,145624,17,390.0,407,0.0,On,NEM,Solar,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Corporate Total,C,-,524245,145624,17,390.0,407,,-,-,-,-
HUGHENDEN SOLAR FARM HOLDCO PTY LTD,HUGHENDEN SOLAR FARM,F,QLD,98614,27393,0,376.0,376,0.0,On,NEM,Solar,-
HUGHENDEN SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,98614,27393,0,376.0,376,,-,-,-,-
HYDRO POWER PTY. LIMITED,Wyangala A,F,NSW,222399,61778,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO POWER PTY. LIMITED,Wyangala B,F,NSW,34810,9669,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO POWER PTY. LIMITED,Corporate Total,C,-,257209,71447,0,0.0,0,,-,-,-,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Bastyan,F,TAS,965799,268278,7,32.0,39,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Butlers Gorge inc Nieterana,F,TAS,248640,69067,6,104.0,110,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Catagunya,F,TAS,677444,188179,14,31.0,45,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Cethana,F,TAS,921052,255848,134,586.0,720,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Cluny,F,TAS,250177,69494,2,11.0,13,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Devils Gate,F,TAS,651306,180918,6,61.0,67,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Fisher & Rowallan,F,TAS,325443,90401,11,151.0,162,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Gordon,F,TAS,2810854,780793,23,77.0,100,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - John Butters,F,TAS,2042166,567268,28,283.0,311,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Echo,F,TAS,273908,76086,9,19.0,28,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Margaret Lower,F,TAS,22245,6179,0,3.0,3,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Margaret Upper,F,TAS,119869,33297,1,10.0,11,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lemonthyme,F,TAS,578016,160560,14,36.0,50,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Liapootah,F,TAS,1335809,371058,17,40.0,57,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Mackintosh,F,TAS,1052129,292258,121,379.0,500,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Meadowbank,F,TAS,431584,119884,6,19.0,25,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Paloona,F,TAS,305553,84876,8,10.0,18,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Parangana,F,TAS,18770,5214,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Poatina,F,TAS,4723265,1312018,8,922.0,930,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Reece,F,TAS,2733651,759347,74,2262.0,2336,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Repulse,F,TAS,414536,115149,7,10.0,17,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tarraleah,F,TAS,1991480,553189,944,73.0,1017,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tods Corner,F,TAS,0,0,0,4.0,4,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Trevallyn,F,TAS,1239735,344371,0,54.0,54,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tribute,F,TAS,762467,211796,24,39.0,63,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tungatinah,F,TAS,1354955,376377,31,88.0,119,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Wayatinah,F,TAS,779458,216516,0,37.0,37,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Wilmot,F,TAS,294939,81928,6,25.0,31,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Power Station - Flinders Island,F,TAS,18690,5192,1769,0.0,1769,0.34,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Power Station - King Island,F,TAS,52607,14613,6924,0.0,6924,0.47,Off,Off-grid,Diesel,-
HYDRO-ELECTRIC CORPORATION,Power Station - Tamar Valley,F,TAS,839303,233140,112140,1100.0,113240,0.48,On,NEM,Gas,-
HYDRO-ELECTRIC CORPORATION,Corporate Total,C,-,28235850,7843292,122334,6466.0,128800,,-,-,-,-
IBERDROLA AUSTRALIA LIMITED,Alinta Wind Farm,F,WA,938742,260762,81,940.0,1021,0.0,On,SWIS,Wind,-
IBERDROLA AUSTRALIA LIMITED,Avonlie Solar Farm,F,NSW,1512221,420062,89,2342.0,2431,0.0,On,NEM,Solar,-
IBERDROLA AUSTRALIA LIMITED,Bodangora Wind Farm,F,NSW,1012211,281170,92,605.0,697,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Bolivar Power Station,F,SA,155868,43297,23494,209.0,23703,0.54,On,NEM,Gas,-
IBERDROLA AUSTRALIA LIMITED,Capital Wind Farm,F,NSW,1084887,301358,194,817.0,1011,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Lake Bonney BESS Pty Ltd,F,SA,0,0,5,605.0,610,0.0,On,NEM,Battery,-
IBERDROLA AUSTRALIA LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,1766676,490743,133,573.0,706,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,PAREP Wind,F,SA,2729166,758102,228,150.0,378,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Smithfield Gas Turbine,F,NSW,174024,48340,34995,1088.0,36083,0.72,On,NEM,Gas,-
IBERDROLA AUSTRALIA LIMITED,Woodlawn Wind Farm,F,NSW,410598,114055,58,311.0,369,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Corporate Total,C,-,9784393,2717888,59369,7640.0,67009,,-,-,-,-
INTERA HOLD (T) PTY LTD,Ross River Solar Farm,F,QLD,902389,250664,45,677.0,722,0.0,On,NEM,Solar,-
INTERA HOLD (T) PTY LTD,Corporate Total,C,-,902389,250664,45,677.0,722,,-,-,-,-
KENNEDY ENERGY PARK HOLDINGS PTY LTD,Kennedy Energy Park Pty Ltd,F,QLD,637017,176949,54,110.0,164,0.0,On,NEM,Wind,-
KENNEDY ENERGY PARK HOLDINGS PTY LTD,Corporate Total,C,-,637017,176949,54,110.0,164,,-,-,-,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Bannerton Solar Farm,F,VIC,451831,125509,0,0.0,0,0.0,On,NEM,Solar,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Corporate Total,C,-,451831,125509,0,0.0,0,,-,-,-,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,F,VIC,1692969,470269,130,2275.0,2405,0.0,On,NEM,Wind,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Corporate Total,C,-,1692969,470269,130,2275.0,2405,,-,-,-,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Kalamunda Power Station,F,WA,0,0,0,0.0,0,0.0,On,SWIS,Diesel,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Red Hill LFG Power Station,F,WA,85975,23882,1840,2.0,1842,0.08,On,SWIS,Landfill Gas,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tamala Park LFG Power Station,F,WA,101157,28099,2162,2.0,2164,0.08,On,SWIS,Landfill Gas,-
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,187132,51981,4002,4.0,4006,,-,-,-,-
LGI LIMITED,Benaraby LFGE Station,F,QLD,28821,8006,715,3.0,718,0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Bunya LFGE Station,F,QLD,19164,5323,626,0.0,626,0.12,On,NEM,Landfill Gas,-
LGI LIMITED,Caboolture LFGE Station,F,QLD,52199,14500,1333,2.0,1335,0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Dakabin LFGE Station,F,QLD,47368,13158,991,4.0,995,0.08,On,NEM,Landfill Gas,-
LGI LIMITED,Maryborough LFGE Station,F,QLD,41456,11515,1296,2.0,1298,0.11,On,NEM,Landfill Gas,-
LGI LIMITED,Mugga Lane LFGE Station,F,ACT,128346,35652,4349,1.0,4350,0.12,On,NEM,Landfill Gas,-
LGI LIMITED,Willawong LFGE Station,F,QLD,16650,4625,451,3.0,454,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Corporate Total,C,-,334004,92779,9761,15.0,9776,,-,-,-,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Emerald Solar Park,F,QLD,369239,102566,36,1150.0,1186,0.0,On,NEM,Solar,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Corporate Total,C,-,369239,102566,36,1150.0,1186,,-,-,-,-
LILYVALE HOLDINGS CO PTY. LTD.,Lilyvale Solar Farm,F,QLD,606944,168595,57,573.0,630,0.0,On,NEM,Solar,-
LILYVALE HOLDINGS CO PTY. LTD.,Corporate Total,C,-,606944,168595,57,573.0,630,,-,-,-,-
LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,F,SA,2197170,610325,39,4312.0,4351,0.0,On,NEM,Wind,-
LINCOLN GAP OPERATIONS PTY LTD,Corporate Total,C,-,2197170,610325,39,4312.0,4351,,-,-,-,-
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,24350,6764,519,1.0,520,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Albury Solar Facility,F,NSW,3538,983,0,0.0,0,0.0,Off,Off-grid,Solar,-
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,12615,3504,265,5.0,270,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,40871,11353,872,0.0,872,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,15236,4232,303,0.0,303,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Caloundra Renewable Energy Facility,F,QLD,24518,6811,487,2.0,489,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Copping Renewable Energy Facility,F,TAS,55417,15393,1090,0.0,1090,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,33039,9178,645,3.0,648,0.07,On,DKIS,Landfill Gas,-
LMS ENERGY PTY LTD,Drysdale Renewable Energy Facility,F,VIC,32773,9103,637,1.0,638,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,125649,34902,2527,1.0,2528,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Glenorchy Renewable Energy Facility,F,TAS,27191,7553,535,0.0,535,0.07,On,NEM,Gas,-
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,254201,70612,5115,3.0,5118,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Henderson Renewable Energy Facility,F,WA,55914,15532,1048,13.0,1061,0.07,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,10027,2785,211,2.0,213,0.08,On,NEM,Landfill Gas,-
