Reporting entity,Facility name,Type,State,Electricity production GJ,Electricity production MWh,Total scope 1 emissions t CO2 e,Total scope 2 emissions t CO2 e,Total emissions t CO2 e,Emission intensity t CO2 e MWh,Grid connected,Grid,Primary fuel,Important notes
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala Two Solar Farm,F,SA,861856,239404,0,0.0,0,0.0,On,NEM,Solar,-
ENEL GREEN POWER AUSTRALIA PTY LTD,Corporate Total,C,-,1704468,473463,0,0.0,0,,-,-,-,-
ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,F,QLD,24611,6836,4525,0.0,4525,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,12609,3503,2367,0.0,2367,0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,59539,16539,11243,0.0,11243,0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,32702,9084,7206,429.0,7635,0.79,On,NEM,Gas,-
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,4836,1343,886,0.0,886,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,5449,1514,995,0.0,995,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,5392,1498,1063,0.0,1063,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,10629,2953,2061,0.0,2061,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,8868,2463,1647,0.0,1647,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,7828,2174,1584,0.0,1584,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,4528,1258,889,0.0,889,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6968,1936,1326,0.0,1326,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,6168,1713,1225,0.0,1225,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3596,999,742,0.0,742,0.74,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Domain Shopping centre Solar Farm,F,QLD,8179,2272,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,29168,8102,4766,0.0,4766,0.59,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,16493,4581,2737,308.0,3045,0.6,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,13418,3727,2626,0.0,2626,0.7,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Grand Central Shopping Centre Solar Farm,F,QLD,3635,1010,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,24356,6765,4674,0.0,4674,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,3427,952,718,0.0,718,0.75,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,4585,1274,843,0.0,843,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,20565,5712,3839,0.0,3839,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,8885,2468,1711,0.0,1711,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,11154,3098,2148,0.0,2148,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Logan Hyperdome Solar Farm,F,QLD,7655,2126,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,4494,1248,912,0.0,912,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,6803,1890,1246,0.0,1246,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7408,2058,1417,0.0,1417,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,32201,8945,6305,0.0,6305,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,12199,3389,2358,0.0,2358,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Robina Shopping Centre Solar Farm,F,QLD,20562,5712,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,7071,1964,1377,0.0,1377,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,1819,505,367,0.0,367,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,100281,27856,18332,0.0,18332,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,5794,1610,1137,0.0,1137,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,17879,4967,3427,0.0,3427,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Water Gardens Shopping Centre Solar Farm,F,VIC,10732,2981,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,4618,1283,833,0.0,833,0.65,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,6726,1868,1283,0.0,1283,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,5944,1651,1208,0.0,1208,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Corporate Total,C,-,589774,163827,102023,737.0,102760,,-,-,-,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,237695,66026,42432,796.0,43228,0.64,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,338148,93930,71195,5671.0,76866,0.76,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,19710764,5475212,4386545,23284.0,4409829,0.8,On,NEM,Black Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,2153945,598318,318630,24555.0,343185,0.53,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,5748587,1596830,592378,4794.0,597172,0.37,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Virtual Power Plant,F,VIC,972,270,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,30106857,8363016,10759872,136931.0,10896803,1.29,On,NEM,Brown Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,-,58296968,16193602,16171052,196031.0,16367083,,-,-,-,-
ESPERANCE POWER STATION PTY LTD,Esperance Power Station,F,WA,151608,42113,32942,0.0,32942,0.78,Off,Off-grid,Gas,-
ESPERANCE POWER STATION PTY LTD,Corporate Total,C,-,151608,42113,32942,0.0,32942,,-,-,-,-
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,35,10,0,240.0,240,0.0,On,NEM,Diesel,-
ESSENTIAL ENERGY,Corporate Total,C,-,35,10,0,240.0,240,,-,-,-,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,97178,26994,18784,0.0,18784,0.7,Off,Off-grid,Gas,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Corporate Total,C,-,97178,26994,18784,0.0,18784,,-,-,-,-
FERGUSON HOLDCO PTY LTD,Ferguson Wind Farm,F,VIC,169144,46984,0,54.0,54,0.0,On,NEM,Wind,-
FERGUSON HOLDCO PTY LTD,Corporate Total,C,-,169144,46984,0,54.0,54,,-,-,-,-
FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,F,NSW,901068,250296,0,1010.0,1010,0.0,On,NEM,Solar,-
FINLEY SOLAR HOLDINGS PTY LTD,Corporate Total,C,-,901068,250296,0,1010.0,1010,,-,-,-,-
FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,1029715,286032,176950,0.0,176950,0.62,Off,Off-grid,Gas,-
FORTESCUE METALS GROUP LTD,Corporate Total,C,-,1029715,286032,176950,0.0,176950,,-,-,-,-
FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,F,QLD,344561,95711,0,0.0,0,0.0,On,NEM,Solar,-
FS OAKEY 2 PTY LTD,Corporate Total,C,-,344561,95711,0,0.0,0,,-,-,-,-
GENEX POWER LIMITED,Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,393758,109377,0,717.0,717,0.0,On,NEM,Solar,-
GENEX POWER LIMITED,Kidston Solar One - Solar - Qld,F,QLD,428026,118896,0,1181.0,1181,0.0,On,NEM,Solar,-
GENEX POWER LIMITED,Corporate Total,C,-,821784,228273,0,1898.0,1898,,-,-,-,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,F,VIC,2187955,607765,121,579.0,700,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,1067788,296608,64,186.0,250,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Queanbeyan Battery Energy Storage System,F,ACT,0,0,55,78.0,133,0.0,On,NEM,Battery,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Corporate Total,C,-,3255743,904373,240,843.0,1083,,-,-,-,-
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,528493,146804,82021,0.0,82021,0.56,On,SWIS,Gas,-
GOLDFIELDS POWER PTY LTD,Corporate Total,C,-,528493,146804,82021,0.0,82021,,-,-,-,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Goonumbla Solar Farm,F,NSW,494624,137396,35,455.0,490,0.0,On,NEM,Solar,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Corporate Total,C,-,494624,137396,35,455.0,490,,-,-,-,-
GRAND BARGAIN HOLDCO PTY LTD,Bango Wind Farm,F,NSW,506908,140808,106,667.0,773,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Boco Rock Wind Farm,F,NSW,1096272,304520,118,765.0,883,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,F,NSW,1402115,389476,77,334.0,411,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Sapphire Wind Farm,F,NSW,3138865,871907,167,1597.0,1764,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Corporate Total,C,-,6144160,1706711,468,3363.0,3831,,-,-,-,-
HYDRO POWER PTY. LIMITED,Wyangala A,F,NSW,309521,85978,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO POWER PTY. LIMITED,Wyangala B,F,NSW,62107,17252,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO POWER PTY. LIMITED,Corporate Total,C,-,371628,103230,0,0.0,0,,-,-,-,-
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1169342,324817,0,30.0,30,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,293354,81487,1,0.0,1,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,631840,175511,0,40.0,40,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1360387,377885,0,793.0,793,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,319773,88826,0,17.0,17,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,977456,271516,0,15.0,15,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,873929,242758,1,0.0,1,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,22224,6173,1699,123.0,1822,0.28,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,5892072,1636687,9,74.0,83,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,1804303,501195,0,757.0,757,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,51941,14428,4681,345.0,5026,0.32,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,2591,720,2,56.0,58,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,18065,5018,0,5.0,5,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,118711,32975,0,38.0,38,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,946456,262904,0,47.0,47,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1472073,408909,7,57.0,64,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1151311,319809,0,756.0,756,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,667867,185519,0,15.0,15,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,449387,124830,0,13.0,13,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,18476,5132,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,5278926,1466368,1,1053.0,1054,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,3124090,867803,0,2239.0,2239,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,525153,145876,0,13.0,13,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,147755,41043,1,1.0,2,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,206418,57338,35479,4121.0,39600,0.62,On,NEM,Gas,-
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2136330,593425,0,98.0,98,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,2536,705,0,9.0,9,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1651516,458755,6,66.0,72,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,764298,212305,0,41.0,41,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,1763959,489989,0,142.0,142,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,906157,251710,1,29.0,30,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,486537,135149,0,36.0,36,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Corporate Total,C,-,35235233,9787564,41888,11029.0,52917,,-,-,-,-
IBERDROLA AUSTRALIA LIMITED,Alinta Wind Farm,F,WA,1116984,310273,77,737.0,814,0.0,On,SWIS,Wind,-
IBERDROLA AUSTRALIA LIMITED,Bodangora Wind Farm,F,NSW,1306190,362831,74,388.0,462,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Capital Wind Farm,F,NSW,1331629,369897,160,779.0,939,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Iberdola Australia SAGT,F,SA,21706,6029,5502,498.0,6000,0.91,On,NEM,Gas,-
IBERDROLA AUSTRALIA LIMITED,Lake Bonney BESS Pty Ltd,F,SA,0,0,5,1138.0,1143,0.0,On,NEM,Battery,-
IBERDROLA AUSTRALIA LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2210447,614013,99,533.0,632,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,PAREP Wind,F,SA,83363,23157,2459,1112.0,3571,0.11,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Smithfield Gas Turbine,F,NSW,196905,54696,38559,1186.0,39745,0.7,On,NEM,Gas,-
IBERDROLA AUSTRALIA LIMITED,Woodlawn Wind Farm,F,NSW,557721,154922,47,294.0,341,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Corporate Total,C,-,6824945,1895819,46982,6665.0,53647,,-,-,-,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Canunda Wind Farm,F,SA,423211,117559,14,103.0,117,0.0,On,NEM,Wind,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Dry Creek Power Station,F,SA,97803,27168,24239,302.0,24541,0.89,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Kwinana Cogeneration Plant,F,WA,616468,171241,86259,174.0,86433,0.5,On,SWIS,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Mintaro Power Station,F,SA,8529,2369,1643,45.0,1688,0.69,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Pelican Point Power Station,F,SA,6648840,1846900,739220,3463.0,742683,0.4,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Port Lincoln Power Station,F,SA,17206,4779,6378,1370.0,7748,1.33,On,NEM,Diesel,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Snuggery Power Station,F,SA,13508,3752,4153,337.0,4490,1.11,On,NEM,Diesel,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Corporate Total,C,-,7825565,2173768,861906,5794.0,867700,,-,-,-,-
KARADOC SOLAR FARM HOLDCO PTY LTD,KARADOC SOLAR FARM,F,VIC,602970,167492,0,429.0,429,0.0,On,NEM,Solar,-
KARADOC SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,602970,167492,0,429.0,429,,-,-,-,-
KENNEDY ENERGY PARK HOLDINGS PTY LTD,Kennedy Energy Park Pty Ltd,F,QLD,214798,59666,53,194.0,247,0.0,On,NEM,Wind,-
KENNEDY ENERGY PARK HOLDINGS PTY LTD,Corporate Total,C,-,214798,59666,53,194.0,247,,-,-,-,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,107045,29735,0,0.0,0,0.0,On,NEM,Solar,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Corporate Total,C,-,107045,29735,0,0.0,0,,-,-,-,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Bannerton Solar Farm,F,VIC,506099,140583,0,0.0,0,0.0,On,NEM,Solar,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Corporate Total,C,-,506099,140583,0,0.0,0,,-,-,-,-
KIATA WIND FARM HOLDINGS PTY LTD,Kiata Wind Farm Pty Ltd,F,VIC,458297,127305,47,269.0,316,0.0,On,NEM,Wind,-
KIATA WIND FARM HOLDINGS PTY LTD,Corporate Total,C,-,458297,127305,47,269.0,316,,-,-,-,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,F,VIC,1739477,483188,115,1346.0,1461,0.0,Off,Off-grid,Wind,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Corporate Total,C,-,1739477,483188,115,1346.0,1461,,-,-,-,-
LGI LIMITED,Benaraby LFGE Station,F,QLD,26882,7467,667,0.0,667,0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Bunya LFGE Station,F,QLD,19242,5345,476,0.0,476,0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Caboolture LFGE Station,F,QLD,53420,14839,1417,0.0,1417,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Dakabin LFGE Station,F,QLD,54191,15053,1192,0.0,1192,0.08,On,NEM,Landfill Gas,-
LGI LIMITED,Maryborough LFGE Station,F,QLD,40627,11285,1173,0.0,1173,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Mugga Lane LFGE Station,F,ACT,117314,32587,3401,0.0,3401,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Willawong LFGE Station,F,QLD,18206,5057,495,0.0,495,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Corporate Total,C,-,329882,91634,8821,0.0,8821,,-,-,-,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Emerald Solar Park,F,QLD,553269,153686,33,1196.0,1229,0.0,On,NEM,Solar,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Corporate Total,C,-,553269,153686,33,1196.0,1229,,-,-,-,-
LILYVALE HOLDINGS CO PTY. LTD.,Lilyvale Solar Farm,F,QLD,744584,206829,54,638.0,692,0.0,On,NEM,Solar,-
LILYVALE HOLDINGS CO PTY. LTD.,Corporate Total,C,-,744584,206829,54,638.0,692,,-,-,-,-
LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,F,SA,1949868,541630,0,6532.0,6532,0.0,On,NEM,Wind,-
LINCOLN GAP OPERATIONS PTY LTD,Corporate Total,C,-,1949868,541630,0,6532.0,6532,,-,-,-,-
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,28596,7943,464,0.0,464,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Albury Solar Facility,F,NSW,6541,1817,0,0.0,0,0.0,Off,Off-grid,Solar,-
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,22718,6310,449,0.0,449,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,42825,11896,938,0.0,938,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,14429,4008,286,0.0,286,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,12253,3404,270,0.0,270,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Caloundra Renewable Energy Facility,F,QLD,24815,6893,488,0.0,488,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Copping Renewable Energy Facility,F,TAS,48491,13470,958,0.0,958,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,21512,5976,462,0.0,462,0.08,On,DKIS,Landfill Gas,-
LMS ENERGY PTY LTD,Drysdale Renewable Energy Facility,F,VIC,31614,8782,632,0.0,632,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,155774,43271,3064,0.0,3064,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Glenorchy Renewable Energy Facility,F,TAS,11015,3060,172,0.0,172,0.06,On,NEM,Gas,-
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,270999,75278,5087,0.0,5087,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,13080,3633,265,0.0,265,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Mc Robies Gully Renewable Energy Facility,F,TAS,5839,1622,102,0.0,102,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,20041,5567,413,0.0,413,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,F,SA,35795,9943,617,0.0,617,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Solar Facility,F,SA,5004,1390,0,0.0,0,0.0,On,NEM,Solar,-
LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,65390,18164,1297,0.0,1297,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Reedy Creek Renewable Energy Facility,F,QLD,24460,6794,506,0.0,506,0.07,Off,Off-grid,Landfill Gas,-
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,33273,9243,632,0.0,632,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,185955,51654,3861,0.0,3861,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Rockingham Renewable Energy Facility,F,WA,13048,3625,224,0.0,224,0.06,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Seaford Heights Renewable Energy Facility,F,SA,70616,19616,1542,0.0,1542,0.08,Off,Off-grid,Landfill Gas,-
LMS ENERGY PTY LTD,Seaford Heights Solar Facility,F,SA,3311,920,0,0.0,0,0.0,On,NEM,Solar,-
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,21044,5845,436,0.0,436,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,SIMS Gillman Solar Facility,F,SA,1945,540,0,0.0,0,0.0,Off,Off-grid,Solar,-
LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,56139,15594,1228,0.0,1228,0.08,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,100985,28051,2004,0.0,2004,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,45581,12661,930,0.0,930,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,232457,64571,4699,0.0,4699,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Woy Woy Renewable Energy Facility,F,NSW,8851,2458,157,0.0,157,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,127344,35373,2592,0.0,2592,0.07,On,NEM,Landfill Gas,-
